sdtname,dtname,stname,number_of_cell_towers
Maduranthakam,Kancheepuram,TAMILNADU,130
Magadi,Ramanagara,KARNATAKA,9
Maganoor,Narayanpet,TELANGANA,3
Magrahat - I,South Twenty Four Parganas,WEST BENGAL,9
Mahabaleshwar,Satara,MAHARASHTRA,97
Mahabubabad,Warangal,TELANGANA,6
Mahad,Raigarh,MAHARASHTRA,78
Mahagaon,Yavatmal,MAHARASHTRA,7
Maham,Rohtak,HARYANA,61
Mahanandi,Kurnool,ANDHRA PRADESH,7
Maharajganj,Mahrajganj,UTTAR PRADESH,7
Maharajganj,Rae Bareli,UTTAR PRADESH,12
Maharajganj,Siwan,BIHAR,1
Mahasamund,Mahasamund,CHATTISGARH,7
Mahasi,Bahraich,UTTAR PRADESH,7
Mahavan,Mathura,UTTAR PRADESH,83
Mahbubnagar,Mahbubnagar,TELANGANA,73
Mahe Taluk,Mahe,PUDUCHERRY,21
Mahendragarh,Mahendragarh,HARYANA,29
Mahesana,Mahesana,GUJARAT,224
Maheshwar,West Nimar,MADHYA PRADESH,21
Maheswaram,Ranga Reddy,TELANGANA,37
Mahidpur,Ujjain,MADHYA PRADESH,9
Mahisadal,Purba Medinipur,WEST BENGAL,6
Mahoba,Mahoba,UTTAR PRADESH,9
Mahoor,Nanded,MAHARASHTRA,4
Mahudha,Kheda,GUJARAT,7
Mahuva,Bhavnagar,GUJARAT,60
Mahuva,Surat,GUJARAT,19
Maibong,Cachar,ASSAM,1
Maihar,Satna,MADHYA PRADESH,37
Mainpuri,Mainpuri,UTTAR PRADESH,23
Majhgawan,Satna,MADHYA PRADESH,1
Majholi,Jabalpur,MADHYA PRADESH,3
Makavarapalem,Visakhapatnam,ANDHRA PRADESH,2
Makkuva,Vizianagaram,ANDHRA PRADESH,2
Makloor,Nizamabad,TELANGANA,6
Makrana,Nagaur,RAJASTHAN,6
Makthal,Narayanpet,TELANGANA,10
Mal,Jalpaiguri,WEST BENGAL,13
Malarna Doongar,Sawai Madhopur,RAJASTHAN,1
Malavalli,Mandya,KARNATAKA,7
Maldah (Old),Maldah,WEST BENGAL,25
Maldakal,Jogulamba Gadwal,TELANGANA,1
Malegaon,Nashik,MAHARASHTRA,114
Malegaon,Washim,MAHARASHTRA,24
Malerkotla,Sangrur,PUNJAB,25
Malhargarh,Mandsaur,MADHYA PRADESH,14
Malia,Junagadh,GUJARAT,13
Malihabad,Lucknow,UTTAR PRADESH,1
Malikipuram,East Godavari,ANDHRA PRADESH,3
Maliya,Morbi,GUJARAT,14
Malkajgiri,Rangareddy,TELANGANA,390
Malkapur,Buldana,MAHARASHTRA,30
Malkharoda,Janjgir - Champa,CHATTISGARH,5
Mallappally,Pathanamthitta,KERALA,124
Mallapur,Jagitial,TELANGANA,1
Mallial,Jagitial,TELANGANA,4
Malout,Sri Muktsar Sahib,PUNJAB,11
Malpur,Aravalli,GUJARAT,2
Malshiras,Solapur,MAHARASHTRA,50
Malthon,Sagar,MADHYA PRADESH,1
Malur,Kolar,KARNATAKA,2
Malwan,Sindhudurg,MAHARASHTRA,30
Mamda,Adilabad,TELANGANA,4
Mamidikuduru,East Godavari,ANDHRA PRADESH,2
Man,Satara,MAHARASHTRA,12
Manachanallur,Tiruchirappalli,TAMILNADU,37
Manakondur,Karimnagar,TELANGANA,5
Manali,Kullu,HIMACHAL PRADESH,39
Manamadurai,Sivaganga,TAMILNADU,23
Manamelkudi,Pudukkottai,TAMILNADU,5
Mananthavady,Wayanad,KERALA,206
Manapparai,Tiruchirappalli,TAMILNADU,31
Manasa,Neemuch,MADHYA PRADESH,7
Manavadar,Junagadh,GUJARAT,3
Manawar,Dhar,MADHYA PRADESH,2
Manbazar - I,Puruliya,WEST BENGAL,4
Manchal,Ranga Reddy,TELANGANA,2
Mancherial,Adilabad,TELANGANA,34
Mandal,Ahmadabad,GUJARAT,9
Mandal,Bhilwara,RAJASTHAN,2
Mandamarri,Adilabad,TELANGANA,21
Mandangad,Ratnagiri,MAHARASHTRA,6
Mandapeta,East Godavari,ANDHRA PRADESH,15
Mandavalli,Krishna,ANDHRA PRADESH,9
Mandawar,Alwar,RAJASTHAN,6
Mandi,Mandi,HIMACHAL PRADESH,24
Mandirbazar,South Twenty Four Parganas,WEST BENGAL,6
Mandla,Mandla,MADHYA PRADESH,15
Mandsaur,Mandsaur,MADHYA PRADESH,40
Mandvi,Kachchh,GUJARAT,64
Mandvi,Surat,GUJARAT,13
Mandya,Mandya,KARNATAKA,39
Manendragarh,Koriya,CHATTISGARH,2
Manesar,Gurgaon,HARYANA,302
Mangalagiri,Guntur,ANDHRA PRADESH,47
Mangaldoi (Pt),Darrang,ASSAM,10
Mangalore,Dakshina Kannada,KARNATAKA,255
Mangan,North  District,SIKKIM,4
Mangaon,Raigarh,MAHARASHTRA,90
Mangawan,Rewa,MADHYA PRADESH,1
Mangolkote,Purba Bardhaman,WEST BENGAL,14
Mangrol,Junagadh,GUJARAT,9
Mangrol,Surat,GUJARAT,137
Mangrulpir,Washim,MAHARASHTRA,19
Manjhanpur,Kaushambi,UTTAR PRADESH,1
Manjlegaon,Bid,MAHARASHTRA,11
Mankapur,Gonda,UTTAR PRADESH,29
Mannargudi,Thiruvarur,TAMILNADU,14
Mannarkad,Palakkad,KERALA,250
Manopad,Jogulamba Gadwal,TELANGANA,22
Manora,Washim,MAHARASHTRA,4
Manpur,Umaria,MADHYA PRADESH,3
Mansa,Gandhinagar,GUJARAT,44
Mansa,Mansa,PUNJAB,13
Mantha,Jalna,MAHARASHTRA,12
Manthani,Peddapalli,TELANGANA,5
Mantralayam,Kurnool,ANDHRA PRADESH,7
Manubolu,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,13
Manuguru,Bhadradri Kothagudem,TELANGANA,5
Manvi,Raichur,KARNATAKA,1
Manwath,Parbhani,MAHARASHTRA,5
Maredpalle,Hyderabad,TELANGANA,181
Margherita,Tinsukia,ASSAM,1
Mariahu,Jaunpur,UTTAR PRADESH,14
Marigaon,Morigaon,ASSAM,12
Markapur,Prakasam,ANDHRA PRADESH,46
Marripadu,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Martur,Prakasam,ANDHRA PRADESH,11
Marwar Junction,Pali,RAJASTHAN,1
Masturi,Bilaspur,CHATTISGARH,6
Masuda,Ajmer,RAJASTHAN,5
Mat,Mathura,UTTAR PRADESH,102
Matar,Kheda,GUJARAT,29
Matenhail,Jhajjar,HARYANA,56
Mathabhanga - I,Koch Bihar,WEST BENGAL,2
Mathabhanga - II,Koch Bihar,WEST BENGAL,11
Mathavaram,Thiruvallur,TAMILNADU,223
Mathura,Mathura,UTTAR PRADESH,352
Mathurapur - I,South Twenty Four Parganas,WEST BENGAL,3
Matiali,Jalpaiguri,WEST BENGAL,1
Matigara,Darjiling,WEST BENGAL,154
Mattam Palle,Nalgonda,TELANGANA,9
Mauda,Nagpur,MAHARASHTRA,11
Maudaha,Hamirpur,UTTAR PRADESH,3
Maunath Bhanjan,Mau,UTTAR PRADESH,44
Mauranipur,Jhansi,UTTAR PRADESH,4
Mauzamabad,Jaipur,RAJASTHAN,12
Mavelikkara,Alappuzha,KERALA,274
Mavli,Udaipur,RAJASTHAN,10
Mawal,Pune,MAHARASHTRA,1286
Mawana,Meerut,UTTAR PRADESH,25
Mayiladuthurai,Nagapattinam,TAMILNADU,40
Maynaguri,Jalpaiguri,WEST BENGAL,6
Mayong,Morigaon,ASSAM,9
Mayureswar - I,Birbhum,WEST BENGAL,14
Mayureswar - II,Birbhum,WEST BENGAL,2
Medak,Medak,TELANGANA,19
Medchal,Rangareddy,TELANGANA,91
Medikonduru,Guntur,ANDHRA PRADESH,2
Meenachil,Kottayam,KERALA,574
Meerganj,Bareilly,UTTAR PRADESH,6
Meerut,Meerut,UTTAR PRADESH,646
Meghnagar,Jhabua,MADHYA PRADESH,16
Meghraj,Aravalli,GUJARAT,2
Mehdawal,Sant Kabir Nagar,UTTAR PRADESH,17
Mehgaon,Bhind,MADHYA PRADESH,2
Mehkar,Buldana,MAHARASHTRA,31
Mehmedabad,Kheda,GUJARAT,55
Mehnagar,Azamgarh,UTTAR PRADESH,3
Meja,Prayagraj,UTTAR PRADESH,15
Mejhia,Bankura,WEST BENGAL,7
Melur,Madurai,TAMILNADU,35
Memari - I,Purba Bardhaman,WEST BENGAL,30
Memari - II,Purba Bardhaman,WEST BENGAL,5
Mendarda,Junagadh,GUJARAT,14
Merta,Nagaur,RAJASTHAN,4
Metpalle,Jagitial,TELANGANA,2
Mettupalayam,Coimbatore,TAMILNADU,62
Mettur,Salem,TAMILNADU,35
Mhasla,Raigarh,MAHARASHTRA,3
Mhow,Indore,MADHYA PRADESH,90
Midnapore,Medinipur West,WEST BENGAL,79
Mihona,Bhind,MADHYA PRADESH,1
Milak,Rampur,UTTAR PRADESH,6
Milkipur,Faizabad,UTTAR PRADESH,5
Miraj,Sangli,MAHARASHTRA,295
Mirdoddi,Medak,TELANGANA,1
Mirik,Darjiling,WEST BENGAL,12
Miryalaguda,Nalgonda,TELANGANA,33
Mirzapur,Mirzapur,UTTAR PRADESH,104
Misrikh,Sitapur,UTTAR PRADESH,2
Modasa,Aravalli,GUJARAT,34
Model Town,NORTH,DELHI,724
Modinagar,Ghaziabad,UTTAR PRADESH,174
Moga,Moga,PUNJAB,134
Mogalthur,West Godavari,ANDHRA PRADESH,3
Mohadi,Bhandara,MAHARASHTRA,10
Mohammad Bazar,Birbhum,WEST BENGAL,2
Mohammadabad,Ghazipur,UTTAR PRADESH,30
Mohammdi,Kheri,UTTAR PRADESH,7
Mohanlalganj,Lucknow,UTTAR PRADESH,58
Mohanpur,West Tripura,TRIPURA,2
Mohla,Rajnandgaon,CHATTISGARH,2
Mohol,Solapur,MAHARASHTRA,60
Moinabad,Ranga Reddy,TELANGANA,48
Mokhada,Palghar,MAHARASHTRA,1
Moonak,Sangrur,PUNJAB,8
Mopidevi,Krishna,ANDHRA PRADESH,8
Moradabad,Moradabad,UTTAR PRADESH,306
Morangi,Golaghat,ASSAM,2
Morena,Morena,MADHYA PRADESH,115
Mormugao,South Goa,GOA,403
Morshi,Amravati,MAHARASHTRA,9
Mortad,Nizamabad,TELANGANA,3
Morvi,Morbi,GUJARAT,175
Morwa (Hadaf),Panch Mahals,GUJARAT,5
Motala,Buldana,MAHARASHTRA,4
Moth,Jhansi,UTTAR PRADESH,12
Mothey,Nalgonda,TELANGANA,3
Mothkur,Yadadri Bhuvanagiri,TELANGANA,11
Movva,Krishna,ANDHRA PRADESH,7
Moyna,Purba Medinipur,WEST BENGAL,2
Muddanur,Y.S.R.,ANDHRA PRADESH,5
Mudhole,Adilabad,TELANGANA,19
Mudigere,Chikkamagaluru,KARNATAKA,3
Mudigonda,Khammam,TELANGANA,12
Mudinepalle,Krishna,ANDHRA PRADESH,14
Mudkhed,Nanded,MAHARASHTRA,10
Mudukulathur,Ramanathapuram,TAMILNADU,1
Muhammadabad Gohna,Mau,UTTAR PRADESH,28
Mukerian,Hoshiarpur,PUNJAB,40
Muktainagar (Edlabad),Jalgaon,MAHARASHTRA,8
Muktsar,Sri Muktsar Sahib,PUNJAB,24
Mukundapuram,Thrissur,KERALA,897
Mulakalacheruvu,Chittoor,ANDHRA PRADESH,6
Mulbagal,Kolar,KARNATAKA,2
Muli,Surendranagar,GUJARAT,17
Mulshi,Pune,MAHARASHTRA,2216
Multai,Betul,MADHYA PRADESH,19
Mulug,Medak,TELANGANA,26
Mulug,Mulugu,TELANGANA,1
Mumbai Suburban,Mumbai Suburban,MAHARASHTRA,12540
Mummidivaram,East Godavari,ANDHRA PRADESH,2
Munagala,Nalgonda,TELANGANA,9
Mundlamuru,Prakasam,ANDHRA PRADESH,1
Mundra,Kachchh,GUJARAT,34
Mungeli,Mungeli,CHATTISGARH,5
Munpalle,Medak,TELANGANA,5
Munsiari,Pithoragarh,UTTARAKHAND,2
Murarai - I,Birbhum,WEST BENGAL,41
Murarai - II,Birbhum,WEST BENGAL,1
Murbad,Thane,MAHARASHTRA,37
Murshidabad Jiaganj,Murshidabad,WEST BENGAL,19
Murtijapur,Akola,MAHARASHTRA,28
Murud,Raigarh,MAHARASHTRA,24
Murwara,Katni,MADHYA PRADESH,54
Musafirkhana,Amethi,UTTAR PRADESH,23
Musheerabad,Hyderabad,TELANGANA,199
Musiri,Tiruchirappalli,TAMILNADU,26
Muthukur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,7
Muvattupuzha,Ernakulam,KERALA,487
Muzaffarnagar,Muzaffarnagar,UTTAR PRADESH,215
Mylavaram,Krishna,ANDHRA PRADESH,5
Mylliem,East Khasi Hills,MEGHALAYA,39
Mysore,Mysuru,KARNATAKA,458
Nabadwip,Nadia,WEST BENGAL,26
Nabagram,Murshidabad,WEST BENGAL,8
Nabha,Patiala,PUNJAB,43
Nadaun,Hamirpur,HIMACHAL PRADESH,14
Nadbai,Bharatpur,RAJASTHAN,2
Nadiad,Kheda,GUJARAT,276
Nadigudem,Nalgonda,TELANGANA,7
Nagalapuram,Chittoor,ANDHRA PRADESH,5
Nagaon,Nagaon,ASSAM,16
Nagapattinam,Nagapattinam,TAMILNADU,12
Nagar,Ahmadnagar,MAHARASHTRA,610
Nagar,Bharatpur,RAJASTHAN,10
Nagarbera,Kamrup,ASSAM,1
Nagareddipet,Nizamabad,TELANGANA,5
Nagari,Chittoor,ANDHRA PRADESH,5
Nagarkurnool,Mahbubnagar,TELANGANA,22
Nagaur,Nagaur,RAJASTHAN,2
Nagayalanka,Krishna,ANDHRA PRADESH,1
Nagbhir,Chandrapur,MAHARASHTRA,16
Nagda,Ujjain,MADHYA PRADESH,42
Nagina,Bijnor,UTTAR PRADESH,9
Nagod,Satna,MADHYA PRADESH,8
Nagpur (Rural),Nagpur,MAHARASHTRA,266
Nagpur (Urban),Nagpur,MAHARASHTRA,1844
Nagrakata,Jalpaiguri,WEST BENGAL,6
Nagri,Dhamtari,CHATTISGARH,1
Nagrota Bagwan,Kangra,HIMACHAL PRADESH,8
Naguluppala Padu,Prakasam,ANDHRA PRADESH,7
Nahan,Sirmaur,HIMACHAL PRADESH,36
Naharkatiya,Dibrugarh,ASSAM,2
Naharlagun,Papum Pare,ARUNACHAL PRADESH,6
Naidupet,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,19
Naigaon (Khairgaon),Nanded,MAHARASHTRA,6
Naina Devi,Bilaspur,HIMACHAL PRADESH,8
Nainital,Nainital,UTTARAKHAND,105
Nainpur,Mandla,MADHYA PRADESH,1
Najafgarh,South West,DELHI,895
Najibabad,Bijnor,UTTAR PRADESH,22
Nakashipara,Nadia,WEST BENGAL,1
Nakhatrana,Kachchh,GUJARAT,16
Nakkapalle,Visakhapatnam,ANDHRA PRADESH,7
Nakodar,Jalandhar,PUNJAB,18
Nakrekal,Nalgonda,TELANGANA,7
Nakur,Saharanpur,UTTAR PRADESH,20
Nalagarh,Solan,HIMACHAL PRADESH,19
Nalgonda,Nalgonda,TELANGANA,90
Nalhati - I,Birbhum,WEST BENGAL,30
Nalhati - II,Birbhum,WEST BENGAL,1
Nalkheda,Agar Malwa,MADHYA PRADESH,10
Nallacheruvu,Anantapur,ANDHRA PRADESH,4
Nallajerla,West Godavari,ANDHRA PRADESH,10
Namakkal,Namakkal,TAMILNADU,69
Namchi,South District,SIKKIM,18
Namkum,Ranchi,JHARKHAND,5
Nampally,Hyderabad,TELANGANA,242
Nanda Kumar,Purba Medinipur,WEST BENGAL,18
Nandalur,Y.S.R.,ANDHRA PRADESH,5
Nandankanan,Khordha,ODISHA,1
Nandavaram,Kurnool,ANDHRA PRADESH,4
Nanded,Nanded,MAHARASHTRA,146
Nandgaon,Nashik,MAHARASHTRA,64
Nandgaon-Khandeshwar,Amravati,MAHARASHTRA,15
Nandigama,Krishna,ANDHRA PRADESH,25
Nandigram - I,Purba Medinipur,WEST BENGAL,1
Nandigram - II,Purba Medinipur,WEST BENGAL,1
Nandikotkur,Kurnool,ANDHRA PRADESH,13
Nandipet,Nizamabad,TELANGANA,2
Nandivada,Krishna,ANDHRA PRADESH,1
Nandod,Narmada,GUJARAT,33
Nandura,Buldana,MAHARASHTRA,19
Nandurbar,Nandurbar,MAHARASHTRA,41
Nandyal,Kurnool,ANDHRA PRADESH,75
Nangal,Rupnagar,PUNJAB,18
Nanguneri,Tirunelveli,TAMILNADU,25
Nanjangud,Mysuru,KARNATAKA,17
Nannilam,Thiruvarur,TAMILNADU,10
Nanoor,Birbhum,WEST BENGAL,14
Nanpara,Bahraich,UTTAR PRADESH,2
Naraingarh,Ambala,HARYANA,89
Narasannapeta,Srikakulam,ANDHRA PRADESH,3
Narasapuram,West Godavari,ANDHRA PRADESH,7
Narasaraopet,Guntur,ANDHRA PRADESH,26
Narayanapur,Yadadri Bhuvanagiri,TELANGANA,1
Narayanavanam,Chittoor,ANDHRA PRADESH,2
Narayanganj,Mandla,MADHYA PRADESH,1
Narayangarh,Medinipur West,WEST BENGAL,9
Narayankhed,Medak,TELANGANA,2
Narayanpet,Narayanpet,TELANGANA,4
Narela,NORTH,DELHI,954
Narendra Nagar,Tehri Garhwal,UTTARAKHAND,28
Nargund,Gadag,KARNATAKA,2
Narketpalle,Nalgonda,TELANGANA,32
Narkhed,Nagpur,MAHARASHTRA,8
Narnaul,Mahendragarh,HARYANA,31
Narnaund,Hisar,HARYANA,3
Narsampet,Warangal,TELANGANA,14
Narsapur,Medak,TELANGANA,13
Narsimhapur,Narsimhapur,MADHYA PRADESH,25
Narsimhulapet,Warangal,TELANGANA,4
Narsinghgarh,Rajgarh,MADHYA PRADESH,8
Narsipatnam,Visakhapatnam,ANDHRA PRADESH,5
Narwana,Jind,HARYANA,48
Narwar,Shivpuri,MADHYA PRADESH,1
Nashik,Nashik,MAHARASHTRA,2497
Nasirabad,Ajmer,RAJASTHAN,4
Nasrullaganj,Sehore,MADHYA PRADESH,14
Nasvadi,Chota Udaipur,GUJARAT,3
Nateran,Vidisha,MADHYA PRADESH,1
Natham,Dindigul,TAMILNADU,4
Nathdwara,Rajsamand,RAJASTHAN,16
Naugarh,Siddharthnagar,UTTAR PRADESH,4
Nautanwa,Mahrajganj,UTTAR PRADESH,11
Navalgund,Dharwad,KARNATAKA,7
Navipet,Nizamabad,TELANGANA,13
Navsari,Navsari,GUJARAT,189
Nawa,Nagaur,RAJASTHAN,24
Nawabganj,Bara Banki,UTTAR PRADESH,154
Nawabganj,Bareilly,UTTAR PRADESH,19
Nawagarh,Bametara,CHATTISGARH,1
Nawanshahr,Shahid Bhagat Singh Nagar,PUNJAB,87
Nawapur,Nandurbar,MAHARASHTRA,9
Nawda,Murshidabad,WEST BENGAL,3
Naxalbari,Darjiling,WEST BENGAL,12
Nedumangad,Thiruvananthapuram,KERALA,179
Needamangalam,Thiruvarur,TAMILNADU,12
Neem-Ka-Thana,Sikar,RAJASTHAN,3
Neemuch,Neemuch,MADHYA PRADESH,18
Nekarikallu,Guntur,ANDHRA PRADESH,5
Nekkonda,Warangal,TELANGANA,8
Nelakondapalle,Khammam,TELANGANA,17
Nelamangala,Bengaluru Rural,KARNATAKA,58
Nellimarla,Vizianagaram,ANDHRA PRADESH,3
Nellipaka,East Godavari,ANDHRA PRADESH,2
Nellore,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,176
Nepanagar,Burhanpur,MADHYA PRADESH,4
Ner,Yavatmal,MAHARASHTRA,1
Neradigonda,Adilabad,TELANGANA,7
Neredcherla,Nalgonda,TELANGANA,10
Nermand,Kullu,HIMACHAL PRADESH,2
Neturia,Puruliya,WEST BENGAL,10
Nevasa,Ahmadnagar,MAHARASHTRA,120
Neyyattinkara,Thiruvananthapuram,KERALA,265
Nidadavole,West Godavari,ANDHRA PRADESH,16
Nidamanur,Nalgonda,TELANGANA,1
Nidamarru,West Godavari,ANDHRA PRADESH,4
Nighasan,Kheri,UTTAR PRADESH,6
Nihal Singhwala,Moga,PUNJAB,10
Nilakkottai,Dindigul,TAMILNADU,31
Nilambur,Malappuram,KERALA,145
Nilanga,Latur,MAHARASHTRA,1
Nilokheri,Karnal,HARYANA,215
Niphad,Nashik,MAHARASHTRA,240
Nirmal,Adilabad,TELANGANA,14
Nirsa-Cum-Chirkunda,Dhanbad,JHARKHAND,1
Niwai,Tonk,RAJASTHAN,12
Niwali,Barwani,MADHYA PRADESH,5
Niwari,Niwari,MADHYA PRADESH,9
Nizamabad,Azamgarh,UTTAR PRADESH,4
Nizamabad,Nizamabad,TELANGANA,127
Nizamsagar,Nizamabad,TELANGANA,15
Nohar,Hanumangarh,RAJASTHAN,3
North Guwahati (Pt),Kamrup Metropolitan,ASSAM,38
Nowgong,Chhatarpur,MADHYA PRADESH,1
Nowrozabad,Umaria,MADHYA PRADESH,1
Nuaon,Kaimur (Bhabua),BIHAR,1
Nuh,Nuh,HARYANA,37
Nurpur,Kangra,HIMACHAL PRADESH,13
Nuzvid,Krishna,ANDHRA PRADESH,7
Nyalkal,Medak,TELANGANA,1
Obulavaripalle,Y.S.R.,ANDHRA PRADESH,9
Oddanchatram,Dindigul,TAMILNADU,20
Odela,Peddapalli,TELANGANA,3
Ojili,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,3
Okhamandal,Devbhumi Dwarka,GUJARAT,35
Olpad,Surat,GUJARAT,121
Omalur,Salem,TAMILNADU,73
Onda,Bankura,WEST BENGAL,13
Ondal,Paschim Bardhaman,WEST BENGAL,11
Ongole,Prakasam,ANDHRA PRADESH,103
Orai,Jalaun,UTTAR PRADESH,38
Orathanadu,Thanjavur,TAMILNADU,9
Orchha,Niwari,MADHYA PRADESH,23
Orvakal,Kurnool,ANDHRA PRADESH,9
Osian,Jodhpur,RAJASTHAN,1
Osmanabad,Osmanabad,MAHARASHTRA,50
Ottapidaram,Thoothukkudi,TAMILNADU,11
Ottappalam,Palakkad,KERALA,786
Ozhukarai Taluk,Puducherry,PUDUCHERRY,138
P.Gannavaram,East Godavari,ANDHRA PRADESH,3
Pachora,Jalgaon,MAHARASHTRA,47
Pachore,Rajgarh,MADHYA PRADESH,9
Pachpadra,Barmer,RAJASTHAN,8
Pachpahar,Jhalawar,RAJASTHAN,6
Paddhari,Rajkot,GUJARAT,16
Padhar,Mandi,HIMACHAL PRADESH,1
Padmanabham,Visakhapatnam,ANDHRA PRADESH,1
Padra,Vadodara,GUJARAT,51
Padrauna,Kushinagar,UTTAR PRADESH,22
Pagidyala,Kurnool,ANDHRA PRADESH,2
Pahalgam,Anantnag,JAMMU & KASHMIR,3
Pahar Ganj,Central,DELHI,444
Paithan,Aurangabad,MAHARASHTRA,14
Pakala,Chittoor,ANDHRA PRADESH,9
Pakaur,Pakur,JHARKHAND,14
Pakyong,East District,SIKKIM,2
Palacoderu,West Godavari,ANDHRA PRADESH,5
Palacole,West Godavari,ANDHRA PRADESH,17
Palakkad,Palakkad,KERALA,608
Palakkodu,Dharmapuri,TAMILNADU,20
Palakurthi,Jangoan,TELANGANA,1
Palam,Parbhani,MAHARASHTRA,2
Palamaner,Chittoor,ANDHRA PRADESH,42
Palampur,Kangra,HIMACHAL PRADESH,26
Palani,Dindigul,TAMILNADU,46
Palanpur,Banas Kantha,GUJARAT,113
Palari,Baloda Bazar,CHATTISGARH,3
Palasa,Srikakulam,ANDHRA PRADESH,4
Palasbari,Kamrup,ASSAM,5
Palasbari,Kamrup Metropolitan,ASSAM,25
Palayamkottai,Tirunelveli,TAMILNADU,130
Palghar,Palghar,MAHARASHTRA,390
Pali,Korba,CHATTISGARH,21
Pali,Pali,RAJASTHAN,21
Pali,Umaria,MADHYA PRADESH,7
Palia,Kheri,UTTAR PRADESH,1
Palitana,Bhavnagar,GUJARAT,45
Palladam,Tiruppur,TAMILNADU,104
Pallipattu,Thiruvallur,TAMILNADU,27
Palsana,Surat,GUJARAT,166
Palus,Sangli,MAHARASHTRA,7
Palwal,Palwal,HARYANA,335
Palwancha,Bhadradri Kothagudem,TELANGANA,21
Pamarru,East Godavari,ANDHRA PRADESH,3
Pamarru,Krishna,ANDHRA PRADESH,10
Pamidi,Anantapur,ANDHRA PRADESH,10
Pamidimukkala,Krishna,ANDHRA PRADESH,4
Pampore,Pulwama,JAMMU & KASHMIR,6
Pamulapadu,Kurnool,ANDHRA PRADESH,1
Panagar,Jabalpur,MADHYA PRADESH,38
Panchkula,Panchkula,HARYANA,461
Panchla,Haora,WEST BENGAL,18
Pandariya,Kabeerdham,CHATTISGARH,1
Pandavapura,Mandya,KARNATAKA,3
Pandhana,East Nimar,MADHYA PRADESH,5
Pandharpur,Solapur,MAHARASHTRA,89
Pandhurna,Chhindwara,MADHYA PRADESH,11
Pandua,Hugli,WEST BENGAL,46
Panhala,Kolhapur,MAHARASHTRA,23
Panipat,Panipat,HARYANA,432
Panisagar,North Tripura,TRIPURA,1
Panna,Panna,MADHYA PRADESH,3
Panruti,Cuddalore,TAMILNADU,100
Panskura,Purba Medinipur,WEST BENGAL,50
Panthalur,The Nilgiris,TAMILNADU,4
Panvel,Raigarh,MAHARASHTRA,1128
Panyam,Kurnool,ANDHRA PRADESH,23
Paonta Sahib,Sirmaur,HIMACHAL PRADESH,70
Papanasam,Thanjavur,TAMILNADU,33
Papannapet,Medak,TELANGANA,4
Pappireddipatti,Dharmapuri,TAMILNADU,15
Paradip,Jagatsinghapur,ODISHA,2
Paraiya,Gaya,BIHAR,1
Paramakudi,Ramanathapuram,TAMILNADU,29
Paramathi-Velur,Namakkal,TAMILNADU,24
Paranda,Osmanabad,MAHARASHTRA,5
Parasgad,Belagavi,KARNATAKA,1
Parasia,Chhindwara,MADHYA PRADESH,7
Paravada,Visakhapatnam,ANDHRA PRADESH,16
Paravur,Ernakulam,KERALA,316
Parbatsar,Nagaur,RAJASTHAN,1
Parbhani,Parbhani,MAHARASHTRA,70
Parchur,Prakasam,ANDHRA PRADESH,4
Pardi,Valsad,GUJARAT,378
Pargi,Rangareddy,TELANGANA,14
Parkal,Warangal,TELANGANA,5
Parliament Street,New Delhi,DELHI,443
Parner,Ahmadnagar,MAHARASHTRA,80
Parola,Jalgaon,MAHARASHTRA,8
Parseoni,Nagpur,MAHARASHTRA,26
Partur,Jalna,MAHARASHTRA,15
Parvathagiri,Warangal,TELANGANA,6
Parvathipuram,Vizianagaram,ANDHRA PRADESH,2
Patan,Durg,CHATTISGARH,36
Patan,Patan,GUJARAT,99
Patan,Satara,MAHARASHTRA,15
Patan-Veraval,Gir Somnath,GUJARAT,40
Patancheru,Medak,TELANGANA,139
Patarghat,Saharsa,BIHAR,1
Pataudi,Gurgaon,HARYANA,49
Patel Nagar,West,DELHI,1265
Pathalgaon,Jashpur,CHATTISGARH,2
Pathanapuram,Kollam,KERALA,193
Pathankot,Pathankot,PUNJAB,142
Pathardi,Ahmadnagar,MAHARASHTRA,14
Patharia,Damoh,MADHYA PRADESH,3
Patharpratima,South Twenty Four Parganas,WEST BENGAL,1
Pathri,Parbhani,MAHARASHTRA,8
Pati,Barwani,MADHYA PRADESH,2
Patiala,Patiala,PUNJAB,266
Patna Rural,Patna,BIHAR,10
Patoda,Bid,MAHARASHTRA,19
Patran,Patiala,PUNJAB,8
Pattamundai,Kendrapara,ODISHA,1
Patti,Pratapgarh,UTTAR PRADESH,6
Patti,Tarn Taran,PUNJAB,13
Pattukkottai,Thanjavur,TAMILNADU,26
Patur,Akola,MAHARASHTRA,1
Pauni,Bhandara,MAHARASHTRA,2
Pauri,Garhwal,UTTARAKHAND,43
Pawai,Panna,MADHYA PRADESH,4
Payakaraopeta,Visakhapatnam,ANDHRA PRADESH,7
Payal,Ludhiana,PUNJAB,82
Peapally,Kurnool,ANDHRA PRADESH,4
Pebbair,Mahbubnagar,TELANGANA,9
Peda  Araveedu,Prakasam,ANDHRA PRADESH,2
