State_code,District_code,Subdistrict_code,Subdistrict_name,Number of households_total,population_total,Area_total,population density_total,State_name,District_name,Household density,% Rural Population,% Rural Households,% Rural Area
2,33,181,Shimla   ( Rural ),17594,84382,356.6,237.0,HIMACHAL PRADESH,Shimla,49.338194054963544,97.55635088051953,97.76060020461522,99.6045989904655
2,33,182,Shimla (urban),46306,169578,35.34,4798.0,HIMACHAL PRADESH,Shimla,1310.2999434069043,0.0,0.0,0.0
2,33,183,Junga,2556,13398,106.5662122547378,126.0,HIMACHAL PRADESH,Shimla,23.98508819934494,100.0,100.0,100.0
2,33,184,Theog,17469,84684,470.0632452464767,180.0,HIMACHAL PRADESH,Shimla,37.16308427994655,94.85971375938784,93.56574503406033,99.14905067765879
2,33,185,Chaupal,6640,31118,320.0974547546112,97.0,HIMACHAL PRADESH,Shimla,20.74368259219764,94.05167427212547,91.31024096385542,98.75038056673509
2,33,186,Cheta,3139,19460,166.37868471207986,117.0,HIMACHAL PRADESH,Shimla,18.86659944110073,100.0,100.0,100.0
2,33,187,Nerua,6804,36517,355.64338641159884,103.0,HIMACHAL PRADESH,Shimla,19.131524048996337,100.0,100.0,100.0
2,33,188,Jubbal,8219,37637,311.4461721936757,121.0,HIMACHAL PRADESH,Shimla,26.389792952372325,95.64258575338098,94.62221681469765,99.71423633376799
2,33,189,Kotkhai,8940,39205,243.63688772374329,161.0,HIMACHAL PRADESH,Shimla,36.693950918208046,96.964672873358,96.30872483221476,99.83582124868809
2,33,190,Tikar,3130,13806,69.74201780801381,198.0,HIMACHAL PRADESH,Shimla,44.879688004099336,100.0,100.0,100.0
2,33,191,Rohru,11002,49490,231.8666439558512,213.0,HIMACHAL PRADESH,Shimla,47.44968837386911,86.10830470802182,84.98454826395201,99.53852784439157
2,33,192,Chirgaon,9089,46142,645.3284128728034,72.0,HIMACHAL PRADESH,Shimla,14.084301603176856,100.0,100.0,100.0
2,33,193,Dodra Kwar,1215,6372,354.35489751954464,18.0,HIMACHAL PRADESH,Shimla,3.4287659307234097,100.0,100.0,100.0
2,34,194,Hangrang,1113,4659,553.0,8.0,HIMACHAL PRADESH,Kinnaur,2.0126582278481013,100.0,100.0,100.0
2,34,195,Poo,1987,8309,1290.0,6.0,HIMACHAL PRADESH,Kinnaur,1.5403100775193799,100.0,100.0,100.0
2,34,196,Morang,2371,10238,1660.0,6.0,HIMACHAL PRADESH,Kinnaur,1.4283132530120481,100.0,100.0,100.0
2,34,197,Kalpa,4759,19190,376.35,51.0,HIMACHAL PRADESH,Kinnaur,12.64514414773482,100.0,100.0,100.0
2,34,198,Nichar,6681,27683,1141.32,24.0,HIMACHAL PRADESH,Kinnaur,5.853748291452003,100.0,100.0,100.0
2,34,199,Sangla,3065,14042,1380.33,10.0,HIMACHAL PRADESH,Kinnaur,2.2204835075670313,100.0,100.0,100.0
3,35,200,Dhar Kalan,10825,54186,263.9137155312275,205.0,PUNJAB,Gurdaspur,41.01719373777349,90.02325323884398,90.29099307159353,95.28254908050552
3,35,201,Pathankot,123734,622412,687.3728619298134,905.0,PUNJAB,Gurdaspur,180.01001618337716,52.96363180658471,52.439911422891036,86.27964453888639
3,35,202,Gurdaspur,156505,821539,1352.6036033812893,607.0,PUNJAB,Gurdaspur,115.70647868212308,82.08313908408486,81.39292674355451,96.05501568481641
3,35,203,Batala,129555,675891,950.7673829118936,711.0,PUNJAB,Gurdaspur,136.26361434824872,69.88212596409777,68.85029524140327,94.40872699721902
3,35,204,Dera Baba Nanak,23047,124295,296.33792413973543,419.0,PUNJAB,Gurdaspur,77.77269840471853,91.63683173096263,91.36547056015968,97.4859782049067
3,36,205,Bhulath,22689,104354,234.9931417477361,444.0,PUNJAB,Kapurthala,96.55175394163852,80.19817160817985,79.72145092335494,92.68914834185134
3,36,206,Kapurthala,69986,341631,656.5451771074815,520.0,PUNJAB,Kapurthala,106.59738650177114,64.09927670498287,62.56679907410053,94.390332716743
3,36,207,Sultanpur Lodhi,23231,121816,444.91925613051257,274.0,PUNJAB,Kapurthala,52.213968444614636,86.14549812832468,85.10610821746803,97.86478111048238
3,36,208,Phagwara,52083,247367,296.54457209527374,834.0,PUNJAB,Kapurthala,175.63295673227427,50.57020540330763,50.04128026419369,91.19188059472955
3,37,209,Shahkot,32743,166532,430.5914744697537,387.0,PUNJAB,Jalandhar,76.04191430014016,85.07794297792617,84.85783220841095,97.67761309897871
3,37,210,Nakodar,42287,208157,445.4415607532573,467.0,PUNJAB,Jalandhar,94.93276722650486,82.23792618071936,81.5215077919928,97.19379575204836
3,37,211,Phillaur,80057,381732,744.6301141979544,513.0,PUNJAB,Jalandhar,107.51243936223273,81.54333406683223,81.28958117341394,93.568618957671
3,37,212,Jalandhar - I,245989,1145692,468.0523428136878,2448.0,PUNJAB,Jalandhar,525.5587409759382,14.988146901610556,15.200273182947205,69.01201281717879
3,37,213,Jalandhar - II,60559,291477,535.2947540604289,545.0,PUNJAB,Jalandhar,113.13206329902414,81.15837613259366,80.83852111164319,94.81033584034266
3,38,214,Dasua,77198,360505,842.3738591491693,428.0,PUNJAB,Hoshiarpur,91.64339462999601,84.4096475777035,84.63949843260188,95.44145398353345
3,38,215,Mukerian,70410,335063,628.9731632785159,533.0,PUNJAB,Hoshiarpur,111.94436282939104,81.75298376723184,81.72276665246414,93.8439344855077
3,38,216,Hoshiarpur,119141,560346,1118.9858312539009,501.0,PUNJAB,Hoshiarpur,106.47230436018505,66.21533838021509,65.34442383394466,95.38778789163332
3,38,217,Garhshankar,70245,330711,795.6684880828313,416.0,PUNJAB,Hoshiarpur,88.28425538034793,91.43814387788734,91.24919923126201,98.29577264864757
3,39,218,Nawanshahr,89606,423546,774.6872659592757,547.0,PUNJAB,Shahid Bhagat Singh Nagar,115.66732013988012,77.28794511103871,76.98368412829498,93.92399977793433
3,39,219,Balachaur,39894,188764,507.3156709445866,372.0,PUNJAB,Shahid Bhagat Singh Nagar,78.63742889258701,84.52035345722702,84.68441369629518,96.00248895086564
3,40,220,Bassi Pathana,18558,96163,225.3557605999468,427.0,PUNJAB,Fatehgarh Sahib,82.34979194938042,78.9024884830964,76.96950102381722,98.66877154947656
3,40,221,Fatehgarh Sahib,39387,202334,483.5137576831145,418.0,PUNJAB,Fatehgarh Sahib,81.45993650466814,71.28658554667035,69.78952446238607,94.1263305234403
3,40,222,Amloh,42832,210628,270.84348228344345,778.0,PUNJAB,Fatehgarh Sahib,158.14299697703416,53.96528476745732,51.33311542771759,85.60053959165033
3,40,223,Khamanon,17323,91038,200.2778542139232,455.0,PUNJAB,Fatehgarh Sahib,86.49483522774689,88.86728618818516,87.96397852565953,96.37004299425203
3,41,224,Samrala,43311,223385,491.5808544642893,454.0,PUNJAB,Ludhiana,88.10554684274489,80.03715558340981,79.42324120893076,97.45718331247417
3,41,225,Khanna,44917,222297,212.39822945194064,1047.0,PUNJAB,Ludhiana,211.47539749225345,42.35774661826295,41.670191686889154,88.3473604917219
3,41,226,Payal,41643,213545,428.980421780508,498.0,PUNJAB,Ludhiana,97.07436024040055,80.84057224472593,80.0302571860817,94.98112293548539
3,41,227,Ludhiana (East),407387,1934225,634.0,3051.0,PUNJAB,Ludhiana,642.5662460567823,14.459951660225673,13.681339856205524,73.16246056782335
3,41,228,Ludhiana (West),72514,362602,543.0,668.0,PUNJAB,Ludhiana,133.54327808471456,75.14823415204549,74.86554320544998,91.67034990791898
3,41,229,Raikot,39995,201451,482.8949077797957,417.0,PUNJAB,Ludhiana,82.82340392423039,77.07978615147107,76.2745343167896,93.01297250055373
3,41,230,Jagraon,67059,341234,784.3389979789472,435.0,PUNJAB,Ludhiana,85.49747006434067,80.88115486733443,80.26215720484946,98.21505751517205
3,42,231,Nihal Singhwala,32836,170609,421.0393169064392,405.0,PUNJAB,Moga,77.98796616254396,96.02248415968677,96.01352174442684,99.19247446414715
3,42,232,Bagha Purana,42982,225649,586.4424755640786,385.0,PUNJAB,Moga,73.29278111831363,88.82955386463045,88.79763621981294,98.97688174884863
3,42,233,Moga,117438,599488,1234.515015843214,486.0,PUNJAB,Moga,95.12885505065,67.42987349204654,66.08082562713943,96.7396103341434
3,43,234,Zira,48132,258438,739.9692359652018,349.0,PUNJAB,Firozpur,65.04594739971525,73.55690726595934,72.83927532618632,94.66599446549746
3,43,235,Firozpur,108238,567191,1293.0604713666817,439.0,PUNJAB,Firozpur,83.70683536988754,64.74979327951255,63.250429608825,96.44254843306895
3,43,236,Jalalabad,67584,356027,909.997920910698,391.0,PUNJAB,Firozpur,74.26830154992443,84.06946664157495,83.22975852272727,98.89999748680938
3,43,237,Fazilka,78104,404152,1153.2339771629686,350.0,PUNJAB,Firozpur,67.72606560911514,79.64577683643778,79.22129468401107,98.26314517290974
3,43,238,Abohar,83936,443266,1208.730891720783,367.0,PUNJAB,Firozpur,69.44142867111337,67.22013418579364,65.90974075486085,98.09138658091571
3,44,239,Malout,66991,348165,1054.6323085184442,330.0,PUNJAB,Muktsar,63.52071661270219,76.6185572932374,75.98931199713394,98.76734290283004
3,44,240,Gidderbaha,42588,222937,653.7998182972624,341.0,PUNJAB,Muktsar,65.13920439885555,79.64895912298093,79.12087912087912,98.17681197418439
3,44,241,Muktsar,64781,330794,884.5787992811106,374.0,PUNJAB,Muktsar,73.2337244038032,62.08667630005381,61.00862907333941,95.72677979274208
3,45,242,Faridkot,89912,456578,1053.4788569012403,433.0,PUNJAB,Faridkot,85.34770243464783,60.64768779923693,58.92094492392561,96.6406539848272
3,45,243,Jaitu,30981,160930,404.51763899194816,398.0,PUNJAB,Faridkot,76.58751316062306,76.77437395140745,76.66311610341823,97.62680311693624
3,46,244,Rampura Phul,60639,316669,881.926443944245,359.0,PUNJAB,Bathinda,68.75743483640635,79.31909975400181,78.88982338099242,96.54052781731434
3,46,245,Bathinda,151247,755926,1511.9819566419774,500.0,PUNJAB,Bathinda,100.03227838506132,52.54350293547252,50.2257896024384,93.81540238696498
3,46,246,Talwandi Sabo,62016,315930,959.0864597817036,329.0,PUNJAB,Bathinda,64.66153219816634,76.26341278131231,76.57539989680082,96.34339535895624
3,47,247,Sardulgarh,33635,174234,590.3025711687894,295.0,PUNJAB,Mansa,56.97925376371519,88.96943191340382,88.92522669837966,98.64476280627406
3,47,248,Budhlada,49290,254706,712.9864025006201,357.0,PUNJAB,Mansa,69.13175318228755,82.88065455858911,82.70440251572327,98.59744870800796
3,47,249,Mansa,66705,340811,894.713888881179,381.0,PUNJAB,Mansa,74.55455965192762,70.42906478957546,69.79536766359344,96.57208853230699
3,48,250,Samana,34200,173970,420.02164408411016,414.0,PUNJAB,Patiala,81.4243753427892,68.9187790998448,68.26608187134504,98.6905436713879
3,48,251,Patran,36526,193683,405.4444957646037,478.0,PUNJAB,Patiala,90.08878004649634,80.31577371271614,79.70212998959644,97.7802140381688
3,48,252,Nabha,54224,277236,628.409314707291,441.0,PUNJAB,Patiala,86.28770887213408,69.17788454601855,68.41988787252878,95.09396196420792
3,48,253,Patiala,171644,859786,1147.7449350295806,749.0,PUNJAB,Patiala,149.5489065221414,44.409888041908104,41.65074223392603,93.27812324451584
3,48,254,Rajpura,75699,391011,723.3844823450178,541.0,PUNJAB,Patiala,104.64559559614027,72.46190004884772,70.28758636177493,95.47819993401531
3,49,255,Ajnala,81132,442711,1097.7762946703344,403.0,PUNJAB,Amritsar,73.90576786353743,89.3341254226798,88.52857072425184,98.09341847682315
3,49,256,Amritsar -I,58952,312240,490.54283749366135,637.0,PUNJAB,Amritsar,120.17706812559823,81.51806302843966,80.90141131768218,95.18492612782157
3,49,257,Amritsar- II,286786,1415214,561.7303600198185,2519.0,PUNJAB,Amritsar,510.5403239908234,15.866787637770683,14.369948323837287,73.60655386424739
3,49,258,Baba Bakala,62028,320491,532.9646225595795,601.0,PUNJAB,Amritsar,116.38295934561015,87.82524314255315,87.48307216095957,94.71634723806605
3,50,259,Tarn Taran,89613,493625,950.880988005836,519.0,PUNJAB,Tarn Taran,94.24207774722066,86.45793871866296,85.63378081305167,98.68542960079424
3,50,260,Patti,79066,438190,1093.11158000946,401.0,PUNJAB,Tarn Taran,72.33113384391714,82.89600401652251,82.44757544330054,98.00294861025887
3,50,261,Khadur Sahib,34742,187812,370.00389350827766,508.0,PUNJAB,Tarn Taran,93.89630922687239,100.0,100.0,100.0
3,51,262,Anandpur Sahib,37331,194445,400.2683174797267,486.0,PUNJAB,Rupnagar,93.26493846690923,91.62642392450307,91.24052396131901,97.75150827408271
3,51,263,Nangal,27754,133585,242.70138217232773,550.0,PUNJAB,Rupnagar,114.35451974597139,63.69577422614815,61.31008142970382,92.56699741940866
3,51,264,Rup Nagar,36647,181256,351.78462892685684,515.0,PUNJAB,Rupnagar,104.1745346060008,58.57461270247606,55.922722187355035,94.58191221767026
3,51,265,Chamkaur Sahib,33903,175341,361.2529941152768,485.0,PUNJAB,Rupnagar,93.84835711335712,78.36102223667027,77.44447394035926,97.37026401033273
3,52,266,Kharar,66262,329763,517.9523218286655,637.0,PUNJAB,Sahibzada Ajit Singh Nagar,127.93069401843312,50.70580993016196,47.35444145966014,88.80398879277877
3,52,267,SAS Nagar (Mohali),71101,324375,187.431460054811,1731.0,PUNJAB,Sahibzada Ajit Singh Nagar,379.3440011575846,34.97433526011561,30.9728414508938,75.6764419448752
3,52,268,Dera Bassi,68048,340490,388.6238933817672,876.0,PUNJAB,Sahibzada Ajit Singh Nagar,175.0998874717994,49.740080472260566,46.61856336703503,82.38656933716692
3,53,269,Malerkotla,82799,429754,683.5485331992663,629.0,PUNJAB,Sangrur,121.13112087662493,59.49659572685769,60.004347878597564,93.36842992145145
3,53,270,Dhuri,51197,261247,605.2450113688909,432.0,PUNJAB,Sangrur,84.58888390373849,78.86100127465579,78.36396663867023,94.71288496411971
3,53,271,Sangrur,71336,362882,783.0661275886868,463.0,PUNJAB,Sangrur,91.09830892528394,63.01442342138767,61.77385892116183,96.52008955055794
3,53,272,Sunam,64420,334641,769.5690731679247,435.0,PUNJAB,Sangrur,83.709185109032,70.82365878658024,70.26699782676188,95.36493847743066
3,53,273,Lehra,24966,132382,441.3845888438527,300.0,PUNJAB,Sangrur,56.562917308452164,82.9372573310571,82.11167187374829,98.07424178033388
3,53,274,Moonak,24152,134263,342.1863903987404,392.0,PUNJAB,Sangrur,70.58141608687691,75.98966208113926,75.47201059953626,96.93149689917105
3,54,275,Barnala,76764,388699,897.5042884190133,433.0,PUNJAB,Barnala,85.53051053964612,61.698898119110154,59.52529831691938,96.2117172654526
3,54,276,Tapa,39034,206828,584.4862461346225,354.0,PUNJAB,Barnala,66.78343632231415,79.7856189684182,79.32315417328482,97.13423538863873
4,55,277,Chandigarh,241173,1055450,114.0,9258.0,CHANDIGARH,Chandigarh,2115.5526315789475,2.7467904685205364,2.960530407632695,3.9210526315789473
5,56,278,Puraula,6521,33792,332.34,102.0,UTTARAKHAND,Uttarkashi,19.62147198651983,100.0,100.0,100.0
5,56,279,Mori,7473,40491,1738.0,23.0,UTTARAKHAND,Uttarkashi,4.299769850402762,100.0,100.0,100.0
5,56,280,Rajgarhi,13612,70564,889.0129182275059,79.0,UTTARAKHAND,Uttarkashi,15.311363559417451,90.4767303440848,88.91419335880106,99.21260986691212
5,56,281,Dunda,12493,60283,444.67051390582304,136.0,UTTARAKHAND,Uttarkashi,28.094959322276758,100.0,100.0,100.0
5,56,282,Chiniyalisaur,9974,49900,293.924666842472,170.0,UTTARAKHAND,Uttarkashi,33.933865119750344,100.0,100.0,100.0
5,56,283,Bhatwari,17529,75056,4318.055421801812,17.0,UTTARAKHAND,Uttarkashi,4.059466192003067,76.57082711575357,76.15950710251583,99.53636537643958
5,57,284,Joshimath,12358,48202,4676.63035669354,10.0,UTTARAKHAND,Chamoli,2.642500915710029,60.27758184307706,61.579543615471756,99.71133061691143
5,57,285,Chamoli,22242,99982,1230.0602882964615,81.0,UTTARAKHAND,Chamoli,18.082040540308356,76.90784341181413,73.41066450858736,98.67973950915112
5,57,286,Pokhari,8244,35890,253.7902853444347,141.0,UTTARAKHAND,Chamoli,32.48351286894828,100.0,100.0,100.0
5,57,287,Karnaprayag,13204,56005,304.6349314263792,184.0,UTTARAKHAND,Chamoli,43.343683333278534,69.35809302740826,69.82732505301423,96.78631732934872
5,57,288,Tharali,19739,89114,1064.2951264700102,84.0,UTTARAKHAND,Chamoli,18.546547389979246,100.0,100.0,100.0
5,57,289,Gairsain,13177,62412,500.579532194097,125.0,UTTARAKHAND,Chamoli,26.32348938088561,100.0,100.0,100.0
5,58,290,Ukhimath,18524,87024,1125.4062090652133,77.0,UTTARAKHAND,Rudraprayag,16.459834547551,99.29674572531717,98.39667458432304,99.75564378640809
5,58,291,Rudraprayag,21497,91859,354.19759720158544,259.0,UTTARAKHAND,Rudraprayag,60.692111323853375,89.86163576786161,89.00776852584082,97.1767171547726
5,58,292,Jakholi,13521,63402,504.3924593725689,126.0,UTTARAKHAND,Rudraprayag,26.806507014040687,100.0,100.0,100.0
5,59,293,Ghansali,25127,120775,1299.647327876675,93.0,UTTARAKHAND,Tehri Garhwal,19.33370650717356,100.0,100.0,100.0
5,59,294,Devprayag,22310,94441,476.99272567154713,198.0,UTTARAKHAND,Tehri Garhwal,46.77220175337111,96.11503478362152,95.90766472433886,97.64147346604472
5,59,295,Pratapnagar,14773,73592,218.2533502501138,337.0,UTTARAKHAND,Tehri Garhwal,67.68739166235225,100.0,100.0,100.0
5,59,296,Jakhnidhar,7955,32753,137.16650021417252,239.0,UTTARAKHAND,Tehri Garhwal,57.9952101101874,100.0,100.0,100.0
5,59,297,Tehri,26919,117607,453.4300886212258,259.0,UTTARAKHAND,Tehri Garhwal,59.36747621194338,72.97354749292134,69.73884616813403,90.94678517589703
5,59,298,Dhanaulti,12409,74083,555.2861165037963,133.0,UTTARAKHAND,Tehri Garhwal,22.347038096557856,100.0,100.0,100.0
5,59,299,Narendranagar,23221,105680,501.2154609583573,211.0,UTTARAKHAND,Tehri Garhwal,46.32937690230047,67.17922028766087,65.70345807674089,97.24469792420322
5,60,300,Chakrata,6158,49607,454.3184624177861,109.0,UTTARAKHAND,Dehradun,13.55436881703736,89.68492349869977,87.6745696654758,96.5442742704208
5,60,301,Tyuni,4715,33926,503.1083191332969,67.0,UTTARAKHAND,Dehradun,9.371739286924365,100.0,100.0,100.0
5,60,302,Kalsi,6421,47329,266.728111859617,177.0,UTTARAKHAND,Dehradun,24.073203065222717,100.0,100.0,100.0
5,60,303,Vikasnagar,62160,317482,696.8971294754491,456.0,UTTARAKHAND,Dehradun,89.19537385207414,83.47654355207538,82.61743886743886,96.67669746072389
5,60,304,Dehradun,213030,988007,666.2321419632685,1483.0,UTTARAKHAND,Dehradun,319.75341113420046,22.878582844048676,22.50293385908088,69.98793852683501
5,60,305,Rishikesh,54517,260343,500.7250829457258,520.0,UTTARAKHAND,Dehradun,108.87611157659775,52.98510042520829,51.881064622044505,93.31169914577056
5,61,306,Srinagar,12828,53689,141.86244963572264,378.0,UTTARAKHAND,Garhwal,90.42562026061164,62.53422488777962,63.603055815403806,93.65582645505532
5,61,307,Pauri,34134,135718,767.2099902517577,177.0,UTTARAKHAND,Garhwal,44.49107862737687,80.7276853475589,81.5316107107283,94.39527631986522
5,61,308,THALISAIN,19679,92286,829.2099041847932,111.0,UTTARAKHAND,Garhwal,23.732229801749263,100.0,100.0,100.0
5,61,309,Dhoomakot,9600,39230,376.3405160980466,104.0,UTTARAKHAND,Garhwal,25.508813399987336,100.0,100.0,100.0
5,61,310,Lansdowne,18832,77621,975.3406896038454,80.0,UTTARAKHAND,Garhwal,19.308125048744767,92.69914069646101,93.62786745964317,99.3766280782903
5,61,311,Satpuli,8106,31494,234.5092221979688,134.0,UTTARAKHAND,Garhwal,34.565804807271284,100.0,100.0,100.0
5,61,312,Chaubattakhal,9539,38436,242.79664787947,158.0,UTTARAKHAND,Garhwal,39.288021821188345,100.0,100.0,100.0
5,61,313,Kotdwara,39216,175232,1204.73,145.0,UTTARAKHAND,Garhwal,32.551692080383155,67.98758217677137,68.53325173398613,98.97985440721158
5,61,314,Yamkeshwar,9844,43565,557.0,78.0,UTTARAKHAND,Garhwal,17.673249551166965,89.28268105130265,88.97805770012191,99.6786355475763
5,62,315,Munsiari,11285,46523,2738.305889921409,17.0,UTTARAKHAND,Pithoragarh,4.121161204646822,100.0,100.0,100.0
5,62,316,Dharchula,14714,65689,2690.266853059531,24.0,UTTARAKHAND,Pithoragarh,5.469345906435403,89.28435506705841,88.36482261791491,99.86990138186404
5,62,317,Didihat,19624,80411,539.5984563045419,149.0,UTTARAKHAND,Pithoragarh,36.36778380426738,91.88916939224733,89.75234406848756,99.25870803497213
5,62,318,Berinag,12386,52069,268.723727327005,194.0,UTTARAKHAND,Pithoragarh,46.0919477531945,100.0,100.0,100.0
5,62,319,Gangolihat,16412,71946,346.8060971012404,207.0,UTTARAKHAND,Pithoragarh,47.32327412112646,100.0,100.0,100.0
5,62,320,Pithoragarh,40309,166801,506.2932758188424,329.0,UTTARAKHAND,Pithoragarh,79.6159102346503,66.40068105107284,65.17899228460145,98.22237417918616
5,63,321,Kapkot,13909,64894,1080.0,60.0,UTTARAKHAND,Bageshwar,12.878703703703703,100.0,100.0,100.0
5,63,322,Kanda,6342,26272,293.56,89.0,UTTARAKHAND,Bageshwar,21.603760730344735,100.0,100.0,100.0
5,63,323,Bageshwar,22603,100103,493.6856123505912,203.0,UTTARAKHAND,Bageshwar,45.78419835323955,90.93034174799956,90.9127107021192,98.88593066874833
5,63,324,Garud,15192,68629,373.7498738889148,184.0,UTTARAKHAND,Bageshwar,40.64750535411642,100.0,100.0,100.0
5,64,325,BHIKIYASAIN,16994,70487,408.88787663138726,172.0,UTTARAKHAND,Almora,41.56151593440396,100.0,100.0,100.0
5,64,326,Chaukhutiya,10832,46051,340.8496915409264,135.0,UTTARAKHAND,Almora,31.779403851094237,100.0,100.0,100.0
5,64,327,Sult,12778,57126,406.10870719501446,141.0,UTTARAKHAND,Almora,31.46448173509358,100.0,100.0,100.0
5,64,328,Ranikhet,22316,100124,389.6086753190676,257.0,UTTARAKHAND,Almora,57.27798535729332,81.13738963685032,78.67001254705144,94.41747543681157
5,64,329,Dwarahat,13087,55068,265.3592150729324,208.0,UTTARAKHAND,Almora,49.318053629315706,95.00799012130456,94.8956980209368,98.91844720779294
5,64,330,Almora,36357,164563,650.2638887904355,253.0,UTTARAKHAND,Almora,55.91114719230086,75.28059162752258,72.66001045190748,98.29915205339591
5,64,331,Someshwar,9697,40282,220.2954973231536,183.0,UTTARAKHAND,Almora,44.01814888560966,100.0,100.0,100.0
5,64,332,Jainti,6349,30981,120.63653997885054,257.0,UTTARAKHAND,Almora,52.62916195302915,100.0,100.0,100.0
5,64,333,Bhanoli,12167,57824,341.9922389758796,169.0,UTTARAKHAND,Almora,35.57683073871781,100.0,100.0,100.0
5,65,334,Champawat,11902,54524,525.6759776685833,104.0,UTTARAKHAND,Champawat,22.64132375381953,91.19470324994498,90.15291547639053,99.04884373408589
5,65,335,Pati,8467,45504,339.1959183261065,134.0,UTTARAKHAND,Champawat,24.961974901654735,100.0,100.0,100.0
5,65,336,Lohaghat,18449,86477,430.38292819497065,201.0,UTTARAKHAND,Champawat,42.86647724940032,90.83455716548909,89.99403761721503,98.95441949361862
5,65,337,Poornagiri,15135,73143,470.7538388952927,155.0,UTTARAKHAND,Champawat,32.15056097156204,64.97819340196601,65.6821935910142,99.24801462940648
5,66,338,Kosya Kutauli,6480,31557,212.52701253267853,148.0,UTTARAKHAND,Nainital,30.490241794574814,100.0,100.0,100.0
5,66,339,Betalghat,4357,21265,209.856096524518,101.0,UTTARAKHAND,Nainital,20.761846199168968,100.0,100.0,100.0
5,66,340,Nainital,31590,150389,826.0920636906703,182.0,UTTARAKHAND,Nainital,38.240289900459395,62.22729055981488,59.34789490345046,95.22692424572614
5,66,341,Dhari,13836,78733,693.9039789201222,113.0,UTTARAKHAND,Nainital,19.939358211394133,100.0,100.0,100.0
5,66,342,Haldwani,74275,364129,958.5583688787352,380.0,UTTARAKHAND,Nainital,77.48615255102565,32.747460378052835,32.66644227532817,94.80782791994002
