State_code,District_code,Subdistrict_code,Subdistrict,Subdistrict_name,T/r/u,Number_of_villages_habitated,Unhabitated,Number of towns,Number of households,population,Area,population density
1,20,77,SUB-DISTRICT,Reasi,Rural,192,2,0,25877,139828,822.52,170.0
1,20,77,SUB-DISTRICT,Reasi,Urban,0,0,5,5030,26996,39.01,692.0
1,21,0,DISTRICT,Jammu,Total,780,72,20,314199,1529958,2342.0,653.0
1,21,0,DISTRICT,Jammu,Rural,780,72,0,159291,764945,2089.87,366.0
1,21,0,DISTRICT,Jammu,Urban,0,0,20,154908,765013,252.13,3034.0
1,21,78,SUB-DISTRICT,Akhnoor,Total,207,19,3,54133,250446,969.5,258.0
1,21,78,SUB-DISTRICT,Akhnoor,Rural,207,19,0,48256,218825,960.77,228.0
1,21,78,SUB-DISTRICT,Akhnoor,Urban,0,0,3,5877,31621,8.73,3622.0
1,21,79,SUB-DISTRICT,Jammu,Total,309,11,11,195906,970335,1069.72,907.0
1,21,79,SUB-DISTRICT,Jammu,Rural,309,11,0,56576,284890,848.45,336.0
1,21,79,SUB-DISTRICT,Jammu,Urban,0,0,11,139330,685445,221.27,3098.0
1,21,80,SUB-DISTRICT,Ranbir Singh Pora,Total,163,27,4,41528,197739,245.26,806.0
1,21,80,SUB-DISTRICT,Ranbir Singh Pora,Rural,163,27,0,35767,169459,238.48,711.0
1,21,80,SUB-DISTRICT,Ranbir Singh Pora,Urban,0,0,4,5761,28280,6.78,4171.0
1,21,81,SUB-DISTRICT,Bishnah,Total,101,15,2,22632,111438,158.18,705.0
1,21,81,SUB-DISTRICT,Bishnah,Rural,101,15,0,18692,91771,142.83,643.0
1,21,81,SUB-DISTRICT,Bishnah,Urban,0,0,2,3940,19667,15.35,1281.0
1,22,0,DISTRICT,Samba,Total,345,31,6,65385,318898,904.0,353.0
1,22,0,DISTRICT,Samba,Rural,345,31,0,54718,265283,865.24,307.0
1,22,0,DISTRICT,Samba,Urban,0,0,6,10667,53615,38.76,1383.0
1,22,82,SUB-DISTRICT,Samba,Total,345,31,6,65385,318898,903.65,353.0
1,22,82,SUB-DISTRICT,Samba,Rural,345,31,0,54718,265283,864.89,307.0
1,22,82,SUB-DISTRICT,Samba,Urban,0,0,6,10667,53615,38.76,1383.0
2,0,0,STATE,HIMACHAL PRADESH,Total,17882,2808,59,1483280,6864602,55673.0,123.0
2,0,0,STATE,HIMACHAL PRADESH,Rural,17882,2808,0,1312510,6176050,55402.18,111.0
2,0,0,STATE,HIMACHAL PRADESH,Urban,0,0,59,170770,688552,270.82,2542.0
2,23,0,DISTRICT,Chamba,Total,1110,481,5,102460,519080,6522.0002245146725,80.0
2,23,0,DISTRICT,Chamba,Rural,1110,481,0,94596,482972,6501.26,74.0
2,23,0,DISTRICT,Chamba,Urban,0,0,5,7864,36108,20.74,1741.0
2,23,83,SUB-DISTRICT,Pangi,Total,60,46,0,3952,18868,1515.455245321114,12.0
2,23,83,SUB-DISTRICT,Pangi,Rural,60,46,0,3952,18868,1515.455245321114,12.0
2,23,83,SUB-DISTRICT,Pangi,Urban,0,0,0,0,0,0.0,0.0
2,23,84,SUB-DISTRICT,Chaurah,Total,181,131,0,14142,78988,1164.894564119854,68.0
2,23,84,SUB-DISTRICT,Chaurah,Rural,181,131,0,14142,78988,1164.894564119854,68.0
2,23,84,SUB-DISTRICT,Chaurah,Urban,0,0,0,0,0,0.0,0.0
2,23,85,SUB-DISTRICT,Saluni,Total,132,46,0,8815,47939,362.0248525754306,132.0
2,23,85,SUB-DISTRICT,Saluni,Rural,132,46,0,8815,47939,362.0248525754306,132.0
2,23,85,SUB-DISTRICT,Saluni,Urban,0,0,0,0,0,0.0,0.0
2,23,86,SUB-DISTRICT,Bhalai,Total,78,2,0,4774,25326,133.25185124403168,190.0
2,23,86,SUB-DISTRICT,Bhalai,Rural,78,2,0,4774,25326,133.25185124403168,190.0
2,23,86,SUB-DISTRICT,Bhalai,Urban,0,0,0,0,0,0.0,0.0
2,23,87,SUB-DISTRICT,Dalhousie,Total,119,7,2,9514,46760,159.95734751725522,292.0
2,23,87,SUB-DISTRICT,Dalhousie,Rural,119,7,0,7507,36160,148.25734751725523,244.0
2,23,87,SUB-DISTRICT,Dalhousie,Urban,0,0,2,2007,10600,11.7,906.0
2,23,88,SUB-DISTRICT,Bhattiyat,Total,123,10,2,8897,42967,248.8837917206384,173.0
2,23,88,SUB-DISTRICT,Bhattiyat,Rural,123,10,0,7596,37392,244.17379172063835,153.0
2,23,88,SUB-DISTRICT,Bhattiyat,Urban,0,0,2,1301,5575,4.71,1184.0
2,23,89,SUB-DISTRICT,Sihunta,Total,80,17,0,8297,39871,264.1863677579328,151.0
2,23,89,SUB-DISTRICT,Sihunta,Rural,80,17,0,8297,39871,264.1863677579328,151.0
2,23,89,SUB-DISTRICT,Sihunta,Urban,0,0,0,0,0,0.0,0.0
2,23,90,SUB-DISTRICT,Chamba,Total,241,66,1,35900,179253,1012.2771446685192,177.0
2,23,90,SUB-DISTRICT,Chamba,Rural,241,66,0,31344,159320,1007.9471446685192,158.0
2,23,90,SUB-DISTRICT,Chamba,Urban,0,0,1,4556,19933,4.33,4603.0
2,23,91,SUB-DISTRICT,Holi,Total,46,94,0,3027,14094,716.0666401334067,20.0
2,23,91,SUB-DISTRICT,Holi,Rural,46,94,0,3027,14094,716.0666401334067,20.0
2,23,91,SUB-DISTRICT,Holi,Urban,0,0,0,0,0,0.0,0.0
2,23,92,SUB-DISTRICT,Brahmaur,Total,50,62,0,5142,25014,945.0131863564894,26.0
2,23,92,SUB-DISTRICT,Brahmaur,Rural,50,62,0,5142,25014,945.0131863564894,26.0
2,23,92,SUB-DISTRICT,Brahmaur,Urban,0,0,0,0,0,0.0,0.0
2,24,0,DISTRICT,Kangra,Total,3617,252,9,338887,1510075,5739.000080797061,263.0
2,24,0,DISTRICT,Kangra,Rural,3617,252,0,318379,1423794,5691.340080797061,250.0
2,24,0,DISTRICT,Kangra,Urban,0,0,9,20508,86281,47.66,1810.0
2,24,93,SUB-DISTRICT,Nurpur,Total,392,27,1,37267,176525,540.4221802474495,327.0
2,24,93,SUB-DISTRICT,Nurpur,Rural,392,27,0,35130,166718,535.6721802474495,311.0
2,24,93,SUB-DISTRICT,Nurpur,Urban,0,0,1,2137,9807,4.75,2065.0
2,24,94,SUB-DISTRICT,Indora,Total,112,4,1,16720,81226,298.12916541036685,272.0
2,24,94,SUB-DISTRICT,Indora,Rural,112,4,0,15716,76692,288.80916541036686,266.0
2,24,94,SUB-DISTRICT,Indora,Urban,0,0,1,1004,4534,9.32,486.0
2,24,95,SUB-DISTRICT,Fatehpur,Total,223,19,0,13185,62041,305.9878131087973,203.0
2,24,95,SUB-DISTRICT,Fatehpur,Rural,223,19,0,13185,62041,305.9878131087973,203.0
2,24,95,SUB-DISTRICT,Fatehpur,Urban,0,0,0,0,0,0.0,0.0
2,24,96,SUB-DISTRICT,Jawali,Total,195,18,0,24532,112746,295.64212255898286,381.0
2,24,96,SUB-DISTRICT,Jawali,Rural,195,18,0,24532,112746,295.64212255898286,381.0
2,24,96,SUB-DISTRICT,Jawali,Urban,0,0,0,0,0,0.0,0.0
2,24,97,SUB-DISTRICT,Harchakian,Total,60,2,0,3125,13841,72.18539948156237,192.0
2,24,97,SUB-DISTRICT,Harchakian,Rural,60,2,0,3125,13841,72.18539948156237,192.0
2,24,97,SUB-DISTRICT,Harchakian,Urban,0,0,0,0,0,0.0,0.0
2,24,98,SUB-DISTRICT,Shahpur,Total,152,8,0,15082,67758,244.60678011275544,277.0
2,24,98,SUB-DISTRICT,Shahpur,Rural,152,8,0,15082,67758,244.60678011275544,277.0
2,24,98,SUB-DISTRICT,Shahpur,Urban,0,0,0,0,0,0.0,0.0
2,24,99,SUB-DISTRICT,Dharmsala,Total,151,13,2,31328,136536,337.66703106822905,404.0
2,24,99,SUB-DISTRICT,Dharmsala,Rural,151,13,0,20798,93744,319.1970310682291,294.0
2,24,99,SUB-DISTRICT,Dharmsala,Urban,0,0,2,10530,42792,18.47,2317.0
2,24,100,SUB-DISTRICT,Kangra,Total,161,14,1,21432,97568,180.62658348104588,540.0
2,24,100,SUB-DISTRICT,Kangra,Rural,161,14,0,19182,88040,177.50658348104588,496.0
2,24,100,SUB-DISTRICT,Kangra,Urban,0,0,1,2250,9528,3.12,3054.0
2,24,101,SUB-DISTRICT,Nagrota Bagwan,Total,157,18,1,17068,76899,95.01726828115284,809.0
2,24,101,SUB-DISTRICT,Nagrota Bagwan,Rural,157,18,0,15658,70999,91.47726828115285,776.0
2,24,101,SUB-DISTRICT,Nagrota Bagwan,Urban,0,0,1,1410,5900,3.54,1667.0
2,24,102,SUB-DISTRICT,Baroh,Total,161,8,0,5725,25789,133.9945300175966,192.0
2,24,102,SUB-DISTRICT,Baroh,Rural,161,8,0,5725,25789,133.9945300175966,192.0
2,24,102,SUB-DISTRICT,Baroh,Urban,0,0,0,0,0,0.0,0.0
2,24,103,SUB-DISTRICT,Dera Gopipur,Total,282,23,1,27654,120783,610.6403696047614,198.0
2,24,103,SUB-DISTRICT,Dera Gopipur,Rural,282,23,0,26503,115967,607.3703696047614,191.0
2,24,103,SUB-DISTRICT,Dera Gopipur,Urban,0,0,1,1151,4816,3.27,1473.0
2,24,104,SUB-DISTRICT,Jawalamukhi,Total,122,12,1,9740,43504,103.61999027528424,420.0
2,24,104,SUB-DISTRICT,Jawalamukhi,Rural,122,12,0,8556,38143,99.09999027528426,385.0
2,24,104,SUB-DISTRICT,Jawalamukhi,Urban,0,0,1,1184,5361,4.52,1186.0
2,24,105,SUB-DISTRICT,Jaswan,Total,86,14,0,7486,32520,181.0750666181807,180.0
2,24,105,SUB-DISTRICT,Jaswan,Rural,86,14,0,7486,32520,181.0750666181807,180.0
2,24,105,SUB-DISTRICT,Jaswan,Urban,0,0,0,0,0,0.0,0.0
2,24,106,SUB-DISTRICT,Rakkar,Total,103,13,0,6765,29503,114.48551355223222,258.0
2,24,106,SUB-DISTRICT,Rakkar,Rural,103,13,0,6765,29503,114.48551355223222,258.0
2,24,106,SUB-DISTRICT,Rakkar,Urban,0,0,0,0,0,0.0,0.0
2,24,107,SUB-DISTRICT,Khundian,Total,216,13,0,8268,38231,190.7072612680079,200.0
2,24,107,SUB-DISTRICT,Khundian,Rural,216,13,0,8268,38231,190.7072612680079,200.0
2,24,107,SUB-DISTRICT,Khundian,Urban,0,0,0,0,0,0.0,0.0
2,24,108,SUB-DISTRICT,Thural,Total,84,7,0,4658,19287,57.681047114679686,334.0
2,24,108,SUB-DISTRICT,Thural,Rural,84,7,0,4658,19287,57.681047114679686,334.0
2,24,108,SUB-DISTRICT,Thural,Urban,0,0,0,0,0,0.0,0.0
2,24,109,SUB-DISTRICT,Dhira,Total,113,2,0,5298,22119,81.18564061997238,272.0
2,24,109,SUB-DISTRICT,Dhira,Rural,113,2,0,5298,22119,81.18564061997238,272.0
2,24,109,SUB-DISTRICT,Dhira,Urban,0,0,0,0,0,0.0,0.0
2,24,110,SUB-DISTRICT,Jaisinghpur,Total,218,4,0,15393,61082,191.00285242657404,320.0
2,24,110,SUB-DISTRICT,Jaisinghpur,Rural,218,4,0,15393,61082,191.00285242657404,320.0
2,24,110,SUB-DISTRICT,Jaisinghpur,Urban,0,0,0,0,0,0.0,0.0
2,24,111,SUB-DISTRICT,Palampur,Total,395,14,1,44501,189276,429.2900974251571,441.0
2,24,111,SUB-DISTRICT,Palampur,Rural,395,14,0,43659,185733,428.6200974251571,433.0
2,24,111,SUB-DISTRICT,Palampur,Urban,0,0,1,842,3543,0.67,5288.0
2,24,112,SUB-DISTRICT,Baijnath,Total,200,4,0,22112,95229,296.03964170326145,322.0
2,24,112,SUB-DISTRICT,Baijnath,Rural,200,4,0,22112,95229,296.03964170326145,322.0
2,24,112,SUB-DISTRICT,Baijnath,Urban,0,0,0,0,0,0.0,0.0
2,24,113,SUB-DISTRICT,Multhan,Total,34,15,0,1548,7612,978.9979171710116,8.0
2,24,113,SUB-DISTRICT,Multhan,Rural,34,15,0,1548,7612,978.9979171710116,8.0
2,24,113,SUB-DISTRICT,Multhan,Urban,0,0,0,0,0,0.0,0.0
2,25,0,DISTRICT,Lahul & Spiti,Total,280,241,0,6674,31564,13841.000106717893,2.0
2,25,0,DISTRICT,Lahul & Spiti,Rural,280,241,0,6674,31564,13841.000106717893,2.0
2,25,0,DISTRICT,Lahul & Spiti,Urban,0,0,0,0,0,0.0,0.0
2,25,114,SUB-DISTRICT,Udaipur,Total,66,84,0,1869,8889,1798.5447073717748,5.0
2,25,114,SUB-DISTRICT,Udaipur,Rural,66,84,0,1869,8889,1798.5447073717748,5.0
2,25,114,SUB-DISTRICT,Udaipur,Urban,0,0,0,0,0,0.0,0.0
2,25,115,SUB-DISTRICT,Lahul,Total,132,8,0,2222,10218,4923.782688955602,2.0
2,25,115,SUB-DISTRICT,Lahul,Rural,132,8,0,2222,10218,4923.782688955602,2.0
2,25,115,SUB-DISTRICT,Lahul,Urban,0,0,0,0,0,0.0,0.0
2,25,116,SUB-DISTRICT,Spiti,Total,82,149,0,2583,12457,7118.678526790516,2.0
2,25,116,SUB-DISTRICT,Spiti,Rural,82,149,0,2583,12457,7118.678526790516,2.0
2,25,116,SUB-DISTRICT,Spiti,Urban,0,0,0,0,0,0.0,0.0
2,26,0,DISTRICT,Kullu,Total,314,12,5,94807,437903,5503.000197040496,80.0
2,26,0,DISTRICT,Kullu,Rural,314,12,0,84358,396512,5485.870197040495,72.0
2,26,0,DISTRICT,Kullu,Urban,0,0,5,10449,41391,17.13,2416.0
2,26,117,SUB-DISTRICT,Manali,Total,70,5,1,12450,51661,751.7321605081908,69.0
2,26,117,SUB-DISTRICT,Manali,Rural,70,5,0,10173,43565,748.7321605081908,58.0
2,26,117,SUB-DISTRICT,Manali,Urban,0,0,1,2277,8096,3.0,2699.0
2,26,118,SUB-DISTRICT,Kullu,Total,156,7,3,44056,206716,2809.0409314870026,74.0
2,26,118,SUB-DISTRICT,Kullu,Rural,156,7,0,36284,174835,2797.1409314870025,63.0
2,26,118,SUB-DISTRICT,Kullu,Urban,0,0,3,7772,31881,11.9,2679.0
2,26,119,SUB-DISTRICT,Sainj,Total,14,0,0,5310,25908,272.0176914415878,95.0
2,26,119,SUB-DISTRICT,Sainj,Rural,14,0,0,5310,25908,272.0176914415878,95.0
2,26,119,SUB-DISTRICT,Sainj,Urban,0,0,0,0,0,0.0,0.0
2,26,120,SUB-DISTRICT,Banjar,Total,31,0,1,8642,43612,956.6394846825428,46.0
2,26,120,SUB-DISTRICT,Banjar,Rural,31,0,0,8242,42198,954.4094846825428,44.0
2,26,120,SUB-DISTRICT,Banjar,Urban,0,0,1,400,1414,2.23,634.0
2,26,121,SUB-DISTRICT,Ani,Total,17,0,0,12292,56917,300.3005015201061,190.0
2,26,121,SUB-DISTRICT,Ani,Rural,17,0,0,12292,56917,300.3005015201061,190.0
2,26,121,SUB-DISTRICT,Ani,Urban,0,0,0,0,0,0.0,0.0
2,26,122,SUB-DISTRICT,Nermand,Total,26,0,0,12057,53089,413.27847516106607,128.0
2,26,122,SUB-DISTRICT,Nermand,Rural,26,0,0,12057,53089,413.27847516106607,128.0
2,26,122,SUB-DISTRICT,Nermand,Urban,0,0,0,0,0,0.0,0.0
2,27,0,DISTRICT,Mandi,Total,2850,488,5,219145,999777,3950.00032714741,253.0
2,27,0,DISTRICT,Mandi,Rural,2850,488,0,203747,937140,3922.2603271474095,239.0
2,27,0,DISTRICT,Mandi,Urban,0,0,5,15398,62637,27.74,2258.0
2,27,123,SUB-DISTRICT,Padhar,Total,193,39,0,10432,49357,409.4823241080118,121.0
2,27,123,SUB-DISTRICT,Padhar,Rural,193,39,0,10432,49357,409.4823241080118,121.0
2,27,123,SUB-DISTRICT,Padhar,Urban,0,0,0,0,0,0.0,0.0
2,27,124,SUB-DISTRICT,Jogindarnagar,Total,208,11,1,19597,84470,277.50303691048475,304.0
2,27,124,SUB-DISTRICT,Jogindarnagar,Rural,208,11,0,18324,79135,273.25303691048475,290.0
2,27,124,SUB-DISTRICT,Jogindarnagar,Urban,0,0,1,1273,5335,4.25,1255.0
2,27,125,SUB-DISTRICT,Lad Bharol,Total,146,1,0,6438,25832,84.85477987968962,304.0
2,27,125,SUB-DISTRICT,Lad Bharol,Rural,146,1,0,6438,25832,84.85477987968962,304.0
2,27,125,SUB-DISTRICT,Lad Bharol,Urban,0,0,0,0,0,0.0,0.0
2,27,126,SUB-DISTRICT,Sandhol,Total,57,2,0,4199,16925,59.42185705826235,285.0
2,27,126,SUB-DISTRICT,Sandhol,Rural,57,2,0,4199,16925,59.42185705826235,285.0
2,27,126,SUB-DISTRICT,Sandhol,Urban,0,0,0,0,0,0.0,0.0
2,27,127,SUB-DISTRICT,Dharmpur,Total,95,4,0,8292,34777,115.3374872163038,302.0
2,27,127,SUB-DISTRICT,Dharmpur,Rural,95,4,0,8292,34777,115.3374872163038,302.0
2,27,127,SUB-DISTRICT,Dharmpur,Urban,0,0,0,0,0,0.0,0.0
2,27,128,SUB-DISTRICT,Kotli,Total,64,2,0,5775,25860,89.13789670532387,290.0
2,27,128,SUB-DISTRICT,Kotli,Rural,64,2,0,5775,25860,89.13789670532387,290.0
2,27,128,SUB-DISTRICT,Kotli,Urban,0,0,0,0,0,0.0,0.0
2,27,129,SUB-DISTRICT,Sarkaghat,Total,179,1,1,15828,64269,146.40286199697803,439.0
2,27,129,SUB-DISTRICT,Sarkaghat,Rural,179,1,0,14644,59554,143.45286199697804,415.0
2,27,129,SUB-DISTRICT,Sarkaghat,Urban,0,0,1,1184,4715,2.95,1598.0
2,27,130,SUB-DISTRICT,Bhadrota,Total,93,1,0,4934,21542,88.33034007232838,244.0
2,27,130,SUB-DISTRICT,Bhadrota,Rural,93,1,0,4934,21542,88.33034007232838,244.0
2,27,130,SUB-DISTRICT,Bhadrota,Urban,0,0,0,0,0,0.0,0.0
2,27,131,SUB-DISTRICT,Baldwara,Total,134,5,0,10107,43811,94.6476818342424,463.0
2,27,131,SUB-DISTRICT,Baldwara,Rural,134,5,0,10107,43811,94.6476818342424,463.0
2,27,131,SUB-DISTRICT,Baldwara,Urban,0,0,0,0,0,0.0,0.0
2,27,132,SUB-DISTRICT,Sundarnagar,Total,160,20,1,24005,111351,244.51588178799847,455.0
2,27,132,SUB-DISTRICT,Sundarnagar,Rural,160,20,0,18155,87007,232.2058817879985,375.0
2,27,132,SUB-DISTRICT,Sundarnagar,Urban,0,0,1,5850,24344,12.31,1978.0
2,27,133,SUB-DISTRICT,Mandi,Total,368,36,2,47425,216051,591.2745666547411,365.0
2,27,133,SUB-DISTRICT,Mandi,Rural,368,36,0,40334,187808,583.0445666547411,322.0
2,27,133,SUB-DISTRICT,Mandi,Urban,0,0,2,7091,28243,8.23,3432.0
2,27,134,SUB-DISTRICT,Aut,Total,60,28,0,6032,30893,150.66553435089085,205.0
2,27,134,SUB-DISTRICT,Aut,Rural,60,28,0,6032,30893,150.66553435089085,205.0
2,27,134,SUB-DISTRICT,Aut,Urban,0,0,0,0,0,0.0,0.0
2,27,135,SUB-DISTRICT,Bali Chowki,Total,97,59,0,7220,37913,192.1167007660386,197.0
2,27,135,SUB-DISTRICT,Bali Chowki,Rural,97,59,0,7220,37913,192.1167007660386,197.0
2,27,135,SUB-DISTRICT,Bali Chowki,Urban,0,0,0,0,0,0.0,0.0
2,27,136,SUB-DISTRICT,Thunag,Total,172,86,0,10872,50308,313.5670850270424,160.0
2,27,136,SUB-DISTRICT,Thunag,Rural,172,86,0,10872,50308,313.5670850270424,160.0
2,27,136,SUB-DISTRICT,Thunag,Urban,0,0,0,0,0,0.0,0.0
2,27,137,SUB-DISTRICT,Chachyot,Total,156,53,0,12416,57723,242.3487677855296,238.0
2,27,137,SUB-DISTRICT,Chachyot,Rural,156,53,0,12416,57723,242.3487677855296,238.0
2,27,137,SUB-DISTRICT,Chachyot,Urban,0,0,0,0,0,0.0,0.0
2,27,138,SUB-DISTRICT,Nihri,Total,204,70,0,6908,35569,326.8866583535374,109.0
2,27,138,SUB-DISTRICT,Nihri,Rural,204,70,0,6908,35569,326.8866583535374,109.0
2,27,138,SUB-DISTRICT,Nihri,Urban,0,0,0,0,0,0.0,0.0
2,27,139,SUB-DISTRICT,Karsog,Total,464,70,0,18665,93126,523.5215873700064,178.0
2,27,139,SUB-DISTRICT,Karsog,Rural,464,70,0,18665,93126,523.5215873700064,178.0
2,27,139,SUB-DISTRICT,Karsog,Urban,0,0,0,0,0,0.0,0.0
2,28,0,DISTRICT,Hamirpur,Total,1671,54,4,105519,454768,1117.999908243244,407.0
2,28,0,DISTRICT,Hamirpur,Rural,1671,54,0,98115,423338,1106.389908243244,383.0
2,28,0,DISTRICT,Hamirpur,Urban,0,0,4,7404,31430,11.61,2707.0
2,28,140,SUB-DISTRICT,Tira Sujanpur,Total,195,10,1,10693,46007,183.91157195407592,250.0
2,28,140,SUB-DISTRICT,Tira Sujanpur,Rural,195,10,0,8924,38064,180.88157195407592,210.0
2,28,140,SUB-DISTRICT,Tira Sujanpur,Urban,0,0,1,1769,7943,3.03,2621.0
2,28,141,SUB-DISTRICT,Nadaun,Total,359,12,1,18065,81089,182.2736175141844,445.0
2,28,141,SUB-DISTRICT,Nadaun,Rural,359,12,0,17080,76659,179.99361751418434,426.0
2,28,141,SUB-DISTRICT,Nadaun,Urban,0,0,1,985,4430,2.28,1943.0
2,28,142,SUB-DISTRICT,Galore,Total,109,2,0,6043,26957,78.18161285907475,345.0
2,28,142,SUB-DISTRICT,Galore,Rural,109,2,0,6043,26957,78.18161285907475,345.0
2,28,142,SUB-DISTRICT,Galore,Urban,0,0,0,0,0,0.0,0.0
2,28,143,SUB-DISTRICT,Hamirpur,Total,374,4,1,27322,116948,229.77429627104,509.0
2,28,143,SUB-DISTRICT,Hamirpur,Rural,374,4,0,22972,99344,224.53429627104,442.0
2,28,143,SUB-DISTRICT,Hamirpur,Urban,0,0,1,4350,17604,5.24,3360.0
2,28,144,SUB-DISTRICT,Barsar,Total,233,16,1,12450,55556,167.89033008888643,331.0
2,28,144,SUB-DISTRICT,Barsar,Rural,233,16,0,12150,54103,166.83033008888643,324.0
2,28,144,SUB-DISTRICT,Barsar,Urban,0,0,1,300,1453,1.06,1371.0
2,28,145,SUB-DISTRICT,Dhatwal,Total,128,4,0,8628,37621,119.34545537659989,315.0
2,28,145,SUB-DISTRICT,Dhatwal,Rural,128,4,0,8628,37621,119.34545537659989,315.0
2,28,145,SUB-DISTRICT,Dhatwal,Urban,0,0,0,0,0,0.0,0.0
2,28,146,SUB-DISTRICT,Bhoranj,Total,273,6,0,22318,90590,156.61915609938254,578.0
2,28,146,SUB-DISTRICT,Bhoranj,Rural,273,6,0,22318,90590,156.61915609938254,578.0
2,28,146,SUB-DISTRICT,Bhoranj,Urban,0,0,0,0,0,0.0,0.0
2,29,0,DISTRICT,Una,Total,790,58,5,110332,521173,1539.9999053468234,338.0
2,29,0,DISTRICT,Una,Rural,790,58,0,100502,476260,1519.5099053468234,313.0
2,29,0,DISTRICT,Una,Urban,0,0,5,9830,44913,20.49,2192.0
2,29,147,SUB-DISTRICT,Bharwain,Total,46,2,0,4044,17847,80.61058515312476,221.0
2,29,147,SUB-DISTRICT,Bharwain,Rural,46,2,0,4044,17847,80.61058515312476,221.0
2,29,147,SUB-DISTRICT,Bharwain,Urban,0,0,0,0,0,0.0,0.0
2,29,148,SUB-DISTRICT,Amb,Total,241,11,2,36710,168793,508.5407933574193,332.0
2,29,148,SUB-DISTRICT,Amb,Rural,241,11,0,35019,161183,499.6507933574193,323.0
2,29,148,SUB-DISTRICT,Amb,Urban,0,0,2,1691,7610,8.89,856.0
2,29,149,SUB-DISTRICT,Bangana,Total,305,44,0,15570,73035,417.22171543439765,175.0
2,29,149,SUB-DISTRICT,Bangana,Rural,305,44,0,15570,73035,417.22171543439765,175.0
2,29,149,SUB-DISTRICT,Bangana,Urban,0,0,0,0,0,0.0,0.0
2,29,150,SUB-DISTRICT,Una,Total,139,1,3,39901,190082,335.7102245797901,566.0
2,29,150,SUB-DISTRICT,Una,Rural,139,1,0,31762,152779,324.1102245797901,471.0
2,29,150,SUB-DISTRICT,Una,Urban,0,0,3,8139,37303,11.6,3216.0
2,29,151,SUB-DISTRICT,Haroli,Total,59,0,0,14107,71416,197.91260251209144,361.0
2,29,151,SUB-DISTRICT,Haroli,Rural,59,0,0,14107,71416,197.91260251209144,361.0
2,29,151,SUB-DISTRICT,Haroli,Urban,0,0,0,0,0,0.0,0.0
2,30,0,DISTRICT,Bilaspur,Total,953,108,4,80485,381956,1167.0003378612182,327.0
2,30,0,DISTRICT,Bilaspur,Rural,953,108,0,74712,356827,1149.4703378612182,310.0
2,30,0,DISTRICT,Bilaspur,Urban,0,0,4,5773,25129,17.53,1433.0
2,30,152,SUB-DISTRICT,Ghumarwin,Total,210,18,1,19593,89516,192.2906042772552,466.0
2,30,152,SUB-DISTRICT,Ghumarwin,Rural,210,18,0,17797,81617,189.1906042772552,431.0
2,30,152,SUB-DISTRICT,Ghumarwin,Urban,0,0,1,1796,7899,3.1,2548.0
2,30,153,SUB-DISTRICT,Bharari,Total,98,4,0,10174,45713,95.20557077659326,480.0
2,30,153,SUB-DISTRICT,Bharari,Rural,98,4,0,10174,45713,95.20557077659326,480.0
2,30,153,SUB-DISTRICT,Bharari,Urban,0,0,0,0,0,0.0,0.0
2,30,154,SUB-DISTRICT,Jhanduta,Total,227,50,1,19425,91562,329.3065179482941,278.0
2,30,154,SUB-DISTRICT,Jhanduta,Rural,227,50,0,18941,89190,326.4165179482941,273.0
2,30,154,SUB-DISTRICT,Jhanduta,Urban,0,0,1,484,2372,2.89,821.0
2,30,155,SUB-DISTRICT,Naina Devi,Total,142,27,1,9147,46684,269.0712781851097,174.0
2,30,155,SUB-DISTRICT,Naina Devi,Rural,142,27,0,8880,45480,268.1512781851097,170.0
2,30,155,SUB-DISTRICT,Naina Devi,Urban,0,0,1,267,1204,0.92,1309.0
2,30,156,SUB-DISTRICT,Bilaspur Sadar,Total,160,8,1,15873,75714,180.2743671889473,420.0
2,30,156,SUB-DISTRICT,Bilaspur Sadar,Rural,160,8,0,12647,62060,169.6543671889473,366.0
2,30,156,SUB-DISTRICT,Bilaspur Sadar,Urban,0,0,1,3226,13654,10.62,1286.0
2,30,157,SUB-DISTRICT,Namhol,Total,116,1,0,6273,32767,100.8644995250186,325.0
2,30,157,SUB-DISTRICT,Namhol,Rural,116,1,0,6273,32767,100.8644995250186,325.0
2,30,157,SUB-DISTRICT,Namhol,Urban,0,0,0,0,0,0.0,0.0
2,31,0,DISTRICT,Solan,Total,2383,161,8,122425,580320,1936.0005246703984,300.0
2,31,0,DISTRICT,Solan,Rural,2383,161,0,96510,478173,1902.6305246703985,251.0
2,31,0,DISTRICT,Solan,Urban,0,0,8,25915,102147,33.37,3061.0
2,31,158,SUB-DISTRICT,Arki,Total,297,28,1,11284,56908,230.19395564347604,247.0
2,31,158,SUB-DISTRICT,Arki,Rural,297,28,0,10576,53868,228.74395564347608,235.0
2,31,158,SUB-DISTRICT,Arki,Urban,0,0,1,708,3040,1.45,2097.0
2,31,159,SUB-DISTRICT,Darlaghat,Total,185,10,0,6958,36763,157.2176835054615,234.0
2,31,159,SUB-DISTRICT,Darlaghat,Rural,185,10,0,6958,36763,157.2176835054615,234.0
2,31,159,SUB-DISTRICT,Darlaghat,Urban,0,0,0,0,0,0.0,0.0
2,31,160,SUB-DISTRICT,Ramshahr,Total,217,24,0,6341,32594,188.7889055140904,173.0
2,31,160,SUB-DISTRICT,Ramshahr,Rural,217,24,0,6341,32594,188.7889055140904,173.0
