State_code,District_code,Subdistrict_code,Subdistrict_name,Number of households_total,population_total,Area_total,population density_total,State_name,District_name,Household density,% Rural Population,% Rural Households,% Rural Area,sdtname,dtname,stname,number_of_cell_towers,cell_towers_per_area,% Rural_pop_per_area,% Rural_house_per_area
2,24,93,Nurpur,37267,176525,540.4221802474495,327.0,HIMACHAL PRADESH,Kangra,68.95904972467288,94.44441297266675,94.2657042423592,99.12105754100897,Nurpur,Kangra,HIMACHAL PRADESH,21,0.0388585087132887,0.17476043068665753,0.17442974712695294
2,24,94,Indora,16720,81226,298.12916541036685,272.0,HIMACHAL PRADESH,Kangra,56.083073848160296,94.41804348361362,93.99521531100478,96.87383822808104,Indora,Kangra,HIMACHAL PRADESH,14,0.0469595115953495,0.3167018005556407,0.31528352880746463
2,24,95,Fatehpur,13185,62041,305.9878131087973,203.0,HIMACHAL PRADESH,Kangra,43.08995141356146,100.0,100.0,100.0,Fatehpur,Kangra,HIMACHAL PRADESH,5,0.0163405200658177,0.3268104013163554,0.3268104013163554
2,24,96,Jawali,24532,112746,295.64212255898286,381.0,HIMACHAL PRADESH,Kangra,82.97870339875428,100.0,100.0,100.0,Jawali,Kangra,HIMACHAL PRADESH,6,0.0202948076142395,0.33824679357065984,0.33824679357065984
2,24,97,Harchakian,3125,13841,72.18539948156237,192.0,HIMACHAL PRADESH,Kangra,43.29130298431318,100.0,100.0,100.0,Harchakian,Kangra,HIMACHAL PRADESH,1,0.0138532169549802,1.3853216954980216,1.3853216954980216
2,24,98,Shahpur,15082,67758,244.60678011275544,277.0,HIMACHAL PRADESH,Kangra,61.65814370741362,100.0,100.0,100.0,Shahpur,Kangra,HIMACHAL PRADESH,10,0.0408819411930868,0.40881941193086874,0.40881941193086874
2,24,99,Dharmsala,31328,136536,337.66703106822905,404.0,HIMACHAL PRADESH,Kangra,92.77778733947484,68.6588152575145,66.38789581205312,94.53011449131736,Dharmsala,Kangra,HIMACHAL PRADESH,93,0.2754192486775779,0.20333289584212116,0.19660757404130097
2,24,100,Kangra,21432,97568,180.62658348104588,540.0,HIMACHAL PRADESH,Kangra,118.65363108220986,90.23450311577568,89.501679731243,98.27267950272258,Kangra,Kangra,HIMACHAL PRADESH,47,0.2602053313206356,0.49956380382539023,0.49550668570684053
2,24,101,Nagrota Bagwan,17068,76899,95.01726828115284,809.0,HIMACHAL PRADESH,Kangra,179.6305062096331,92.3275985383425,91.73892664635576,96.27436142499356,Nagrota Bagwan,Kangra,HIMACHAL PRADESH,15,0.1578660413138327,0.9716928323507291,0.9654974122693512
2,24,102,Baroh,5725,25789,133.9945300175966,192.0,HIMACHAL PRADESH,Kangra,42.72562468966588,100.0,100.0,100.0,Baroh,Kangra,HIMACHAL PRADESH,6,0.0447779472730122,0.7462991212168711,0.7462991212168711
2,24,103,Dera Gopipur,27654,120783,610.6403696047614,198.0,HIMACHAL PRADESH,Kangra,45.286884681239016,96.01268390419182,95.83785347508498,99.464496590339,Dera Gopipur,Kangra,HIMACHAL PRADESH,88,0.1441110093277295,0.15723278165565155,0.156946474955654
2,24,104,Jawalamukhi,9740,43504,103.61999027528424,420.0,HIMACHAL PRADESH,Kangra,93.99730664058184,87.67699521883046,87.84394250513347,95.63790733043707,Jawalamukhi,Kangra,HIMACHAL PRADESH,4,0.0386025899961321,0.8461397746313382,0.8477509240423687
2,24,105,Jaswan,7486,32520,181.0750666181807,180.0,HIMACHAL PRADESH,Kangra,41.34197015531223,100.0,100.0,100.0,Jaswan,Kangra,HIMACHAL PRADESH,2,0.0110451429749698,0.5522571487484935,0.5522571487484935
2,24,106,Rakkar,6765,29503,114.48551355223222,258.0,HIMACHAL PRADESH,Kangra,59.09044550788144,100.0,100.0,100.0,Rakkar,Kangra,HIMACHAL PRADESH,11,0.0960820252160673,0.8734729565097035,0.8734729565097035
2,24,110,Jaisinghpur,15393,61082,191.00285242657404,320.0,HIMACHAL PRADESH,Kangra,80.59041948558036,100.0,100.0,100.0,Jaisinghpur,Kangra,HIMACHAL PRADESH,12,0.0628262868724072,0.5235523906033934,0.5235523906033934
2,24,111,Palampur,44501,189276,429.2900974251571,441.0,HIMACHAL PRADESH,Kangra,103.6618367554084,98.12813034933112,98.1079076874677,99.84392838222485,Palampur,Kangra,HIMACHAL PRADESH,56,0.1304479193344614,0.22858232914734045,0.22853522193013534
2,24,112,Baijnath,22112,95229,296.03964170326145,322.0,HIMACHAL PRADESH,Kangra,74.69269950733221,100.0,100.0,100.0,Baijnath,Kangra,HIMACHAL PRADESH,19,0.0641805938241367,0.33779259907440395,0.33779259907440395
2,25,116,Spiti,2583,12457,7118.678526790516,2.0,HIMACHAL PRADESH,Lahul & Spiti,0.362848243572049,100.0,100.0,100.0,Spiti,Lahul & Spiti,HIMACHAL PRADESH,1,0.0001404755104808,0.01404755104808552,0.01404755104808552
2,26,117,Manali,12450,51661,751.7321605081908,69.0,HIMACHAL PRADESH,Kullu,16.561749854607086,84.32860378235031,81.71084337349399,99.60092169025044,Manali,Kullu,HIMACHAL PRADESH,73,0.0971090553723949,0.1121790555366714,0.10869675087235234
2,26,118,Kullu,44056,206716,2809.0409314870026,74.0,HIMACHAL PRADESH,Kullu,15.68364472947654,84.57739120339016,82.35881605229707,99.57636786753048,Kullu,Kullu,HIMACHAL PRADESH,132,0.0469911272991398,0.03010899209596708,0.029319194009999477
2,26,119,Sainj,5310,25908,272.0176914415878,95.0,HIMACHAL PRADESH,Kullu,19.52078915109921,100.0,100.0,100.0,Sainj,Kullu,HIMACHAL PRADESH,6,0.0220573888712985,0.3676231478549758,0.3676231478549758
2,26,120,Banjar,8642,43612,956.6394846825428,46.0,HIMACHAL PRADESH,Kullu,9.033706154066822,96.75777308997525,95.3714417958806,99.76689233136348,Banjar,Kullu,HIMACHAL PRADESH,2,0.0020906517366505,0.101143403172496,0.09969423520871004
2,26,121,Ani,12292,56917,300.3005015201061,190.0,HIMACHAL PRADESH,Kullu,40.932332572801286,100.0,100.0,100.0,Ani,Kullu,HIMACHAL PRADESH,1,0.0033299977686951,0.3329997768695191,0.3329997768695191
2,27,123,Padhar,10432,49357,409.4823241080118,121.0,HIMACHAL PRADESH,Mandi,25.47606913857479,100.0,100.0,100.0,Padhar,Mandi,HIMACHAL PRADESH,9,0.0219789706908716,0.2442107854541295,0.2442107854541295
2,27,124,Jogindarnagar,19597,84470,277.50303691048475,304.0,HIMACHAL PRADESH,Mandi,70.61904697757049,93.68414821830235,93.50410777159767,98.46848522909283,Jogindarnagar,Mandi,HIMACHAL PRADESH,21,0.0756748475036475,0.3375968395204353,0.33694805221810836
2,27,129,Sarkaghat,15828,64269,146.40286199697803,439.0,HIMACHAL PRADESH,Mandi,108.11264058708574,92.66364810406262,92.5195855446045,97.98501206891646,Sarkaghat,Mandi,HIMACHAL PRADESH,1,0.006830467562995,0.632936042643588,0.6319520280041673
2,27,131,Baldwara,10107,43811,94.6476818342424,463.0,HIMACHAL PRADESH,Mandi,106.7854996987724,100.0,100.0,100.0,Baldwara,Mandi,HIMACHAL PRADESH,3,0.0316964973875845,1.0565499129194857,1.0565499129194857
2,27,132,Sundarnagar,24005,111351,244.51588178799847,455.0,HIMACHAL PRADESH,Mandi,98.17358211853474,78.13760091961454,75.63007706727764,94.96556219171356,Sundarnagar,Mandi,HIMACHAL PRADESH,49,0.2003959809959676,0.31956043242770565,0.3093053772795456
2,27,133,Mandi,47425,216051,591.2745666547411,365.0,HIMACHAL PRADESH,Mandi,80.20808381513314,86.92762357036071,85.04797047970479,98.60809166094138,Mandi,Mandi,HIMACHAL PRADESH,103,0.1741999500887446,0.1470173561872817,0.1438383709972194
2,27,134,Aut,6032,30893,150.66553435089085,205.0,HIMACHAL PRADESH,Mandi,40.035699113188286,100.0,100.0,100.0,Aut,Mandi,HIMACHAL PRADESH,12,0.079646616272921,0.6637218022743416,0.6637218022743416
2,27,137,Chachyot,12416,57723,242.3487677855296,238.0,HIMACHAL PRADESH,Mandi,51.23195019084123,100.0,100.0,100.0,Chachyot,Mandi,HIMACHAL PRADESH,2,0.008252569296205,0.4126284648102548,0.4126284648102548
2,27,139,Karsog,18665,93126,523.5215873700064,178.0,HIMACHAL PRADESH,Mandi,35.65278003867345,100.0,100.0,100.0,Karsog,Mandi,HIMACHAL PRADESH,1,0.0019101409075099,0.19101409075099623,0.19101409075099623
2,28,140,Tira Sujanpur,10693,46007,183.91157195407592,250.0,HIMACHAL PRADESH,Hamirpur,58.14207277109306,82.7352359423566,83.45646684747031,98.35246908728688,Tira Sujanpur,Hamirpur,HIMACHAL PRADESH,14,0.0761235405213974,0.4498642204146686,0.45378583827400487
2,28,141,Nadaun,18065,81089,182.2736175141844,445.0,HIMACHAL PRADESH,Hamirpur,99.10924162458232,94.53686689933282,94.54746747854968,98.74913329142512,Nadaun,Hamirpur,HIMACHAL PRADESH,20,0.1097251498749873,0.5186535944620512,0.5187117519692177
2,28,142,Galore,6043,26957,78.18161285907475,345.0,HIMACHAL PRADESH,Hamirpur,77.29438903866989,100.0,100.0,100.0,Galore,Hamirpur,HIMACHAL PRADESH,2,0.0255814625314148,1.2790731265707411,1.2790731265707411
